N-mer Name,mb_energy,Num. Rep. (#), N-mer Contribution (kJ/mol),lattice_energy,Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),min_sep,dAPNet2,le_contribution,dAPNet2_le_contribution,mb_energy_norm,dAPNet2_le,le_prev
2mer-0+412,-0.00522178,4,-0.01044355,-104.71257335,2.615544e-05,21.632,17.827,17.827,0.0,-0.01044356,-0.01044356,-0.01566534,-84.54257168094674,-104.71257331999996
2mer-0+325,0.02083845,2,0.02083845,-104.69173489,2.605057e-05,20.924,17.851,17.851,0.0,0.02083845,0.02083845,0.06251535,-84.52173323094674,-104.69173486999996
2mer-0+433,-0.00436635,2,-0.00436635,-104.69610125,2.583658e-05,20.567,17.9,17.9,0.0,-0.00436635,-0.00436635,-0.01309905,-84.52609958094673,-104.69610121999996
2mer-0+347,0.00305567,2,0.00305567,-104.69304558,2.565001e-05,19.526,17.943,17.943,0.0,0.00305567,0.00305567,0.00916701,-84.52304391094674,-104.69304554999997
2mer-0+421,-0.01263854,4,-0.02527707,-104.71832265,2.555744e-05,21.06,17.965,17.965,0.0,-0.02527708,-0.02527708,-0.03791562,-84.54832099094673,-104.71832262999996
2mer-0+382,-0.01101584,4,-0.02203168,-104.74035433,2.541501e-05,20.639,17.999,17.999,0.0,-0.02203168,-0.02203168,-0.033047520000000004,-84.57035267094673,-104.74035430999996
2mer-0+400,-0.00298857,4,-0.00597713,-104.74633146,2.535825e-05,20.32,18.012,18.012,0.0,-0.00597714,-0.00597714,-0.00896571,-84.57632981094673,-104.74633144999996
2mer-0+327,0.00014643,4,0.00029286,-104.7460386,2.487035e-05,20.456,18.129,18.129,0.0,0.00029286,0.00029286,0.00043928999999999995,-84.57603695094673,-104.74603858999996
2mer-0+514,0.0062836,4,0.01256719,-104.73347141,2.477326e-05,21.934,18.153,18.153,0.0,0.0125672,0.0125672,0.0188508,-84.56346975094672,-104.73347138999995
2mer-0+383,-0.00078303,4,-0.00156606,-104.73503748,2.443617e-05,20.32,18.236,18.236,0.0,-0.00156606,-0.00156606,-0.00234909,-84.56503581094672,-104.73503744999995
2mer-0+467,-0.01656672,2,-0.01656672,-104.75160419,2.440015e-05,20.437,18.245,18.245,0.0,-0.01656672,-0.01656672,-0.04970016,-84.58160253094672,-104.75160416999995
2mer-0+452,0.00576685,4,0.0115337,-104.74007049,2.430131e-05,20.263,18.269,18.269,0.0,0.0115337,0.0115337,0.017300549999999998,-84.57006883094672,-104.74007046999995
2mer-0+458,3.128e-05,2,3.128e-05,-104.74003921,2.425805e-05,21.324,18.28,18.28,0.0,3.128e-05,3.128e-05,9.384e-05,-84.57003755094672,-104.74003918999995
2mer-0+454,-0.00899248,4,-0.01798496,-104.75802418,2.418493e-05,20.263,18.299,18.299,0.0,-0.01798496,-0.01798496,-0.026977440000000002,-84.58802251094673,-104.75802414999995
2mer-0+350,-0.00307608,2,-0.00307608,-104.76110026,2.365543e-05,20.924,18.434,18.434,0.0,-0.00307608,-0.00307608,-0.00922824,-84.59109859094673,-104.76110022999995
2mer-0+328,0.00234394,4,0.00468789,-104.75641237,2.359417e-05,20.456,18.45,18.45,0.0,0.00468788,0.00468788,0.00703182,-84.58641071094672,-104.75641234999995
2mer-0+356,0.0017315,2,0.0017315,-104.75468087,2.335718e-05,19.526,18.512,18.512,0.0,0.0017315,0.0017315,0.0051944999999999995,-84.58467921094672,-104.75468084999994
2mer-0+470,0.00129063,4,0.00258127,-104.7520996,2.311673e-05,22.602,18.576,18.576,0.0,0.00258126,0.00258126,0.0038718900000000002,-84.58209795094672,-104.75209958999994
2mer-0+366,-0.01206093,4,-0.02412186,-104.77622147,2.295768e-05,21.968,18.619,18.619,0.0,-0.02412186,-0.02412186,-0.03618279,-84.60621981094671,-104.77622144999994
2mer-0+410,0.00281053,2,0.00281053,-104.77341094,2.276297e-05,20.91,18.672,18.672,0.0,0.00281053,0.00281053,0.00843159,-84.6034092809467,-104.77341091999993
2mer-0+401,-0.01088466,2,-0.01088466,-104.7842956,2.260569e-05,20.91,18.715,18.715,0.0,-0.01088466,-0.01088466,-0.03265398,-84.61429394094671,-104.78429557999993
2mer-0+489,-0.00846578,2,-0.00846578,-104.79276138,2.259476e-05,21.324,18.718,18.718,0.0,-0.00846578,-0.00846578,-0.025397339999999997,-84.6227597209467,-104.79276135999993
2mer-0+354,-0.00353983,4,-0.00707965,-104.79984103,2.243071e-05,21.553,18.764,18.764,0.0,-0.00707966,-0.00707966,-0.010619489999999999,-84.6298393809467,-104.79984101999993
2mer-0+520,-0.00307362,2,-0.00307362,-104.80291465,2.202545e-05,21.154,18.878,18.878,0.0,-0.00307362,-0.00307362,-0.00922086,-84.6329130009467,-104.80291463999993
2mer-0+367,0.01123552,4,0.02247103,-104.78044362,2.199299e-05,21.661,18.887,18.887,0.0,0.02247104,0.02247104,0.03370656,-84.6104419609467,-104.78044359999993
2mer-0+466,0.00058301,4,0.00116602,-104.7792776,2.168248e-05,21.06,18.977,18.977,0.0,0.00116602,0.00116602,0.00174903,-84.6092759409467,-104.77927757999993
2mer-0+420,-0.00174575,2,-0.00174575,-104.78102336,2.16658e-05,22.471,18.982,18.982,0.0,-0.00174575,-0.00174575,-0.00523725,-84.6110216909467,-104.78102332999993
2mer-0+500,-0.00677962,4,-0.01355924,-104.7945826,2.120737e-05,22.763,19.118,19.118,0.0,-0.01355924,-0.01355924,-0.02033886,-84.6245809309467,-104.79458256999993
2mer-0+544,0.00891249,4,0.01782498,-104.77675762,2.111438e-05,22.763,19.146,19.146,0.0,0.01782498,0.01782498,0.02673747,-84.6067559509467,-104.77675758999993
2mer-0+392,-0.00763244,4,-0.01526489,-104.7920225,2.100242e-05,21.968,19.18,19.18,0.0,-0.01526488,-0.01526488,-0.02289732,-84.62202083094671,-104.79202246999994
2mer-0+484,-0.00406004,2,-0.00406004,-104.79608254,2.088347e-05,21.324,19.216,19.216,0.0,-0.00406004,-0.00406004,-0.01218012,-84.62608087094671,-104.79608250999993
2mer-0+507,-0.0094757,2,-0.0094757,-104.80555824,2.07945e-05,22.012,19.244,19.244,0.0,-0.0094757,-0.0094757,-0.0284271,-84.6355565709467,-104.80555820999993
2mer-0+390,-0.00026959,2,-0.00026959,-104.80582782,2.063498e-05,20.924,19.293,19.293,0.0,-0.00026959,-0.00026959,-0.00080877,-84.6358261609467,-104.80582779999993
2mer-0+487,-0.00660015,4,-0.01320029,-104.81902811,2.059199e-05,22.602,19.306,19.306,0.0,-0.0132003,-0.0132003,-0.01980045,-84.6490264609467,-104.81902809999993
2mer-0+637,-0.0038734,2,-0.0038734,-104.82290151,2.055437e-05,23.534,19.318,19.318,0.0,-0.0038734,-0.0038734,-0.0116202,-84.6528998609467,-104.82290149999993
2mer-0+534,9.969e-05,2,9.969e-05,-104.82280182,2.03282e-05,23.788,19.39,19.39,0.0,9.969e-05,9.969e-05,0.00029907,-84.6528001709467,-104.82280180999993
2mer-0+557,-0.00097653,2,-0.00097653,-104.82377835,2.01643e-05,21.154,19.442,19.442,0.0,-0.00097653,-0.00097653,-0.00292959,-84.65377670094671,-104.82377833999993
2mer-0+659,0.00404994,4,0.00809987,-104.81567848,1.998906e-05,23.954,19.499,19.499,0.0,0.00809988,0.00809988,0.01214982,-84.6456768209467,-104.81567845999993
2mer-0+523,0.0055867,2,0.0055867,-104.81009178,1.995553e-05,22.012,19.51,19.51,0.0,0.0055867,0.0055867,0.0167601,-84.64009012094671,-104.81009175999993
2mer-0+642,0.00608501,4,0.01217003,-104.79792175,1.969069e-05,23.778,19.597,19.597,0.0,0.01217002,0.01217002,0.01825503,-84.62792010094671,-104.79792173999994
2mer-0+402,-0.00026255,4,-0.00052509,-104.79844684,1.950124e-05,21.102,19.66,19.66,0.0,-0.0005251,-0.0005251,-0.00078765,-84.62844520094671,-104.79844683999994
2mer-0+651,0.00654642,2,0.00654642,-104.79190042,1.945505e-05,24.308,19.675,19.675,0.0,0.00654642,0.00654642,0.01963926,-84.62189878094671,-104.79190041999993
2mer-0+486,-0.00887119,4,-0.01774238,-104.80964279,1.940245e-05,23.313,19.693,19.693,0.0,-0.01774238,-0.01774238,-0.026613569999999996,-84.63964116094671,-104.80964279999993
2mer-0+478,0.00251402,2,0.00251402,-104.80712877,1.929628e-05,20.567,19.729,19.729,0.0,0.00251402,0.00251402,0.00754206,-84.6371271409467,-104.80712877999993
2mer-0+502,-0.00051001,4,-0.00102002,-104.80814878,1.909776e-05,23.313,19.797,19.797,0.0,-0.00102002,-0.00102002,-0.00153003,-84.6381471609467,-104.80814879999993
2mer-0+463,0.00640532,4,0.01281065,-104.79533814,1.876416e-05,22.1,19.914,19.914,0.0,0.01281064,0.01281064,0.01921596,-84.6253365209467,-104.79533815999993
2mer-0+522,-0.0018827,2,-0.0018827,-104.79722084,1.872373e-05,23.111,19.928,19.928,0.0,-0.0018827,-0.0018827,-0.0056481,-84.6272192209467,-104.79722085999992
2mer-0+511,0.00312357,2,0.00312357,-104.79409727,1.868022e-05,24.074,19.944,19.944,0.0,0.00312357,0.00312357,0.00937071,-84.6240956509467,-104.79409728999993
2mer-0+604,-0.00431888,4,-0.00863776,-104.80273503,1.867434e-05,22.878,19.946,19.946,0.0,-0.00863776,-0.00863776,-0.012956639999999998,-84.6327334109467,-104.80273504999992
2mer-0+427,0.00590761,4,0.01181521,-104.79091982,1.858537e-05,22.629,19.978,19.978,0.0,0.01181522,0.01181522,0.01772283,-84.6209181909467,-104.79091982999992
2mer-0+442,-0.0101411,4,-0.02028221,-104.81120202,1.856016e-05,22.936,19.987,19.987,0.0,-0.0202822,-0.0202822,-0.0304233,-84.6412003909467,-104.81120202999992
2mer-0+426,0.00830955,4,0.01661909,-104.79458293,1.854965e-05,22.629,19.99,19.99,0.0,0.0166191,0.0166191,0.024928650000000004,-84.6245812909467,-104.79458292999992
