N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),Minimum Monomer Separations (A),mol
2mer-0+348,-0.08177027,1,-0.04088513,-91.4614648,4.669124e-05,18.525,14.696,14.696,"Molecule(name='C6H8N4', formula='C6H8N4', hash='37a1d90')"
2mer-0+285,-0.10069468,2,-0.10069468,-91.56215948,4.661705e-05,17.814,14.703,14.703,"Molecule(name='C6H8N4', formula='C6H8N4', hash='524e91c')"
2mer-0+164,0.20973399,1,0.104867,-91.45729248,4.623089e-05,18.724,14.744,14.744,"Molecule(name='C6H8N4', formula='C6H8N4', hash='135b1fc')"
2mer-0+184,0.1374035,2,0.1374035,-91.31988898,4.619082e-05,18.354,14.749,14.749,"Molecule(name='C6H8N4', formula='C6H8N4', hash='c2c23d1')"
2mer-0+165,0.05248482,2,0.05248482,-91.26740416,4.59517e-05,16.088,14.774,14.774,"Molecule(name='C6H8N4', formula='C6H8N4', hash='9be7a52')"
2mer-0+199,-0.12633223,2,-0.12633223,-91.39373639,4.577477e-05,17.543,14.793,14.793,"Molecule(name='C6H8N4', formula='C6H8N4', hash='fe42a57')"
2mer-0+265,-0.06549509,2,-0.06549509,-91.45923148,4.551896e-05,18.457,14.821,14.821,"Molecule(name='C6H8N4', formula='C6H8N4', hash='f6bcb7d')"
2mer-0+226,-0.14035377,1,-0.07017688,-91.52940836,4.485508e-05,17.085,14.894,14.894,"Molecule(name='C6H8N4', formula='C6H8N4', hash='cbf7e48')"
2mer-0+366,0.11605267,2,0.11605267,-91.4133557,4.356135e-05,18.184,15.04,15.04,"Molecule(name='C6H8N4', formula='C6H8N4', hash='d40c526')"
2mer-0+308,0.16950292,1,0.08475146,-91.32860424,4.320166e-05,17.083,15.081,15.081,"Molecule(name='C6H8N4', formula='C6H8N4', hash='4b3e3f7')"
2mer-0+252,-0.16442652,1,-0.08221326,-91.4108175,4.297239e-05,17.638,15.108,15.108,"Molecule(name='C6H8N4', formula='C6H8N4', hash='c25cbd4')"
2mer-0+192,-0.06743902,2,-0.06743902,-91.47825651,4.268307e-05,17.804,15.142,15.142,"Molecule(name='C6H8N4', formula='C6H8N4', hash='27024ca')"
2mer-0+331,-0.12891883,1,-0.06445942,-91.54271593,4.261643e-05,17.766,15.15,15.15,"Molecule(name='C6H8N4', formula='C6H8N4', hash='1ccdc39')"
2mer-0+237,-0.14861538,2,-0.14861538,-91.69133131,4.249421e-05,16.972,15.164,15.164,"Molecule(name='C6H8N4', formula='C6H8N4', hash='2f22173')"
2mer-0+326,0.03149327,2,0.03149327,-91.65983805,4.241163e-05,18.599,15.174,15.174,"Molecule(name='C6H8N4', formula='C6H8N4', hash='4dd2857')"
2mer-0+360,-0.13113321,1,-0.0655666,-91.72540465,4.235278e-05,17.659,15.181,15.181,"Molecule(name='C6H8N4', formula='C6H8N4', hash='ba0df7e')"
2mer-0+298,-0.10557598,1,-0.05278799,-91.77819264,4.222536e-05,18.24,15.196,15.196,"Molecule(name='C6H8N4', formula='C6H8N4', hash='5141b67')"
2mer-0+244,-0.03349396,2,-0.03349396,-91.8116866,4.214723e-05,18.045,15.206,15.206,"Molecule(name='C6H8N4', formula='C6H8N4', hash='3bfc927')"
2mer-0+198,0.18442412,2,0.18442412,-91.62726248,4.198139e-05,19.001,15.226,15.226,"Molecule(name='C6H8N4', formula='C6H8N4', hash='29e77e2')"
2mer-0+275,0.10805808,2,0.10805808,-91.5192044,4.182438e-05,17.716,15.245,15.245,"Molecule(name='C6H8N4', formula='C6H8N4', hash='18863a2')"
2mer-0+178,-0.12208623,2,-0.12208623,-91.64129063,4.160758e-05,18.457,15.271,15.271,"Molecule(name='C6H8N4', formula='C6H8N4', hash='486cbe5')"
2mer-0+177,0.00060519,2,0.00060519,-91.64068544,4.142212e-05,18.855,15.294,15.294,"Molecule(name='C6H8N4', formula='C6H8N4', hash='6f35c22')"
2mer-0+232,-0.02533026,2,-0.02533026,-91.6660157,4.094895e-05,18.827,15.353,15.353,"Molecule(name='C6H8N4', formula='C6H8N4', hash='c71e55c')"
2mer-0+213,0.05871936,2,0.05871936,-91.60729634,4.092977e-05,18.351,15.355,15.355,"Molecule(name='C6H8N4', formula='C6H8N4', hash='15795f9')"
2mer-0+410,0.32753537,1,0.16376768,-91.44352865,4.088661e-05,17.687,15.361,15.361,"Molecule(name='C6H8N4', formula='C6H8N4', hash='00fb1d4')"
2mer-0+292,0.05357048,2,0.05357048,-91.38995818,4.081384e-05,18.855,15.37,15.37,"Molecule(name='C6H8N4', formula='C6H8N4', hash='d147ba4')"
2mer-0+249,-0.16623676,2,-0.16623676,-91.55619493,4.011902e-05,18.052,15.458,15.458,"Molecule(name='C6H8N4', formula='C6H8N4', hash='7be6aed')"
2mer-0+223,0.15030028,2,0.15030028,-91.40589465,4.009532e-05,18.931,15.461,15.461,"Molecule(name='C6H8N4', formula='C6H8N4', hash='7895342')"
2mer-0+191,0.10312252,2,0.10312252,-91.30277212,3.994652e-05,17.808,15.48,15.48,"Molecule(name='C6H8N4', formula='C6H8N4', hash='194a1ae')"
2mer-0+316,-0.08732217,1,-0.04366108,-91.34643321,3.945508e-05,17.893,15.544,15.544,"Molecule(name='C6H8N4', formula='C6H8N4', hash='764113c')"
2mer-0+224,-0.06913685,2,-0.06913685,-91.41557006,3.89944e-05,18.12,15.605,15.605,"Molecule(name='C6H8N4', formula='C6H8N4', hash='c1c688b')"
2mer-0+193,0.07682035,2,0.07682035,-91.3387497,3.893533e-05,19.375,15.613,15.613,"Molecule(name='C6H8N4', formula='C6H8N4', hash='1d141e0')"
2mer-0+279,-0.11750532,2,-0.11750532,-91.45625502,3.841883e-05,19.256,15.683,15.683,"Molecule(name='C6H8N4', formula='C6H8N4', hash='71340c6')"
2mer-0+339,0.04116226,2,0.04116226,-91.41509276,3.830317e-05,19.406,15.698,15.698,"Molecule(name='C6H8N4', formula='C6H8N4', hash='6c6ac50')"
2mer-0+478,-0.04930121,1,-0.02465061,-91.43974337,3.823255e-05,19.084,15.708,15.708,"Molecule(name='C6H8N4', formula='C6H8N4', hash='b26e0e8')"
2mer-0+281,-0.07047824,2,-0.07047824,-91.51022161,3.813964e-05,18.446,15.721,15.721,"Molecule(name='C6H8N4', formula='C6H8N4', hash='9c94354')"
2mer-0+414,0.29387066,1,0.14693533,-91.36328628,3.783778e-05,18.159,15.763,15.763,"Molecule(name='C6H8N4', formula='C6H8N4', hash='a5cd4ca')"
2mer-0+375,-0.08283568,1,-0.04141784,-91.40470412,3.776792e-05,18.998,15.772,15.772,"Molecule(name='C6H8N4', formula='C6H8N4', hash='51da265')"
2mer-0+319,0.06257769,1,0.03128885,-91.37341528,3.773773e-05,19.957,15.776,15.776,"Molecule(name='C6H8N4', formula='C6H8N4', hash='f7ebddc')"
2mer-0+320,-0.11929835,1,-0.05964918,-91.43306445,3.770996e-05,17.514,15.78,15.78,"Molecule(name='C6H8N4', formula='C6H8N4', hash='5185e1d')"
2mer-0+194,0.15567534,2,0.15567534,-91.27738911,3.766804e-05,18.268,15.786,15.786,"Molecule(name='C6H8N4', formula='C6H8N4', hash='07b1cec')"
2mer-0+290,-0.18474553,1,-0.09237277,-91.36976188,3.742115e-05,17.152,15.821,15.821,"Molecule(name='C6H8N4', formula='C6H8N4', hash='6dc0053')"
2mer-0+484,0.20102809,1,0.10051404,-91.26924783,3.72912e-05,18.804,15.839,15.839,"Molecule(name='C6H8N4', formula='C6H8N4', hash='78ae558')"
2mer-0+233,-0.11280214,2,-0.11280214,-91.38204997,3.727303e-05,19.136,15.842,15.842,"Molecule(name='C6H8N4', formula='C6H8N4', hash='e98dcd3')"
2mer-0+293,0.00901079,1,0.00450539,-91.37754457,3.69253e-05,17.154,15.891,15.891,"Molecule(name='C6H8N4', formula='C6H8N4', hash='63bf784')"
2mer-0+211,-0.13258866,2,-0.13258866,-91.51013324,3.68355e-05,19.167,15.904,15.904,"Molecule(name='C6H8N4', formula='C6H8N4', hash='e6b593e')"
2mer-0+359,-0.09177756,1,-0.04588878,-91.55602201,3.678758e-05,17.283,15.911,15.911,"Molecule(name='C6H8N4', formula='C6H8N4', hash='6493ec6')"
2mer-0+209,0.08833118,1,0.04416559,-91.51185642,3.639714e-05,19.484,15.968,15.968,"Molecule(name='C6H8N4', formula='C6H8N4', hash='c72d336')"
2mer-0+254,-0.06205222,2,-0.06205222,-91.57390865,3.607153e-05,18.859,16.016,16.016,"Molecule(name='C6H8N4', formula='C6H8N4', hash='d26b6fb')"
2mer-0+241,-0.01485231,1,-0.00742615,-91.5813348,3.59136e-05,19.783,16.039,16.039,"Molecule(name='C6H8N4', formula='C6H8N4', hash='66fd78b')"
2mer-0+229,-0.09202834,2,-0.09202834,-91.67336314,3.55376e-05,20.308,16.096,16.096,"Molecule(name='C6H8N4', formula='C6H8N4', hash='e38ffd4')"
2mer-0+271,0.1135722,2,0.1135722,-91.55979094,3.541875e-05,18.468,16.114,16.114,"Molecule(name='C6H8N4', formula='C6H8N4', hash='f4d5a1a')"
2mer-0+306,-0.10955885,1,-0.05477943,-91.61457037,3.488167e-05,19.64,16.196,16.196,"Molecule(name='C6H8N4', formula='C6H8N4', hash='312a2df')"
2mer-0+460,0.21938755,2,0.21938755,-91.39518282,3.477088e-05,19.084,16.213,16.213,"Molecule(name='C6H8N4', formula='C6H8N4', hash='5f5a87c')"
2mer-0+377,-0.11935694,1,-0.05967847,-91.45486129,3.463002e-05,19.754,16.235,16.235,"Molecule(name='C6H8N4', formula='C6H8N4', hash='afe1933')"
2mer-0+261,-0.24762591,2,-0.24762591,-91.7024872,3.367414e-05,19.581,16.387,16.387,"Molecule(name='C6H8N4', formula='C6H8N4', hash='c98c8ae')"
2mer-0+453,-0.08467269,1,-0.04233635,-91.74482355,3.357023e-05,19.949,16.404,16.404,"Molecule(name='C6H8N4', formula='C6H8N4', hash='867f2bf')"
2mer-0+351,-0.14997957,2,-0.14997957,-91.89480312,3.347549e-05,18.334,16.419,16.419,"Molecule(name='C6H8N4', formula='C6H8N4', hash='95aa453')"
2mer-0+245,-0.14188815,1,-0.07094407,-91.9657472,3.33268e-05,17.573,16.444,16.444,"Molecule(name='C6H8N4', formula='C6H8N4', hash='ec952df')"
2mer-0+251,-0.20670045,2,-0.20670045,-92.17244765,3.284707e-05,20.304,16.524,16.524,"Molecule(name='C6H8N4', formula='C6H8N4', hash='7a2db3e')"
2mer-0+253,-0.21828989,2,-0.21828989,-92.39073754,3.255433e-05,19.584,16.573,16.573,"Molecule(name='C6H8N4', formula='C6H8N4', hash='642ef74')"
2mer-0+243,-0.16698275,1,-0.08349138,-92.47422891,3.241034e-05,18.067,16.597,16.597,"Molecule(name='C6H8N4', formula='C6H8N4', hash='b5651d2')"
2mer-0+380,-0.02634489,2,-0.02634489,-92.5005738,3.240432e-05,20.665,16.598,16.598,"Molecule(name='C6H8N4', formula='C6H8N4', hash='3cfa308')"
2mer-0+236,-0.02572568,2,-0.02572568,-92.52629949,3.236805e-05,19.342,16.605,16.605,"Molecule(name='C6H8N4', formula='C6H8N4', hash='3f20d01')"
2mer-0+396,0.05487434,2,0.05487434,-92.47142514,3.134777e-05,19.707,16.783,16.783,"Molecule(name='C6H8N4', formula='C6H8N4', hash='1b0c93a')"
2mer-0+280,-0.06373137,2,-0.06373137,-92.53515651,3.132833e-05,20.355,16.786,16.786,"Molecule(name='C6H8N4', formula='C6H8N4', hash='388b2ec')"
2mer-0+296,-0.10029949,1,-0.05014974,-92.58530626,3.124488e-05,20.744,16.801,16.801,"Molecule(name='C6H8N4', formula='C6H8N4', hash='785265f')"
2mer-0+516,0.04724789,1,0.02362395,-92.56168231,3.113759e-05,19.068,16.821,16.821,"Molecule(name='C6H8N4', formula='C6H8N4', hash='a276289')"
2mer-0+340,-0.00204005,2,-0.00204005,-92.56372236,3.089172e-05,18.827,16.865,16.865,"Molecule(name='C6H8N4', formula='C6H8N4', hash='1f83402')"
2mer-0+272,-0.11973365,2,-0.11973365,-92.68345601,3.053003e-05,18.594,16.931,16.931,"Molecule(name='C6H8N4', formula='C6H8N4', hash='0bb0fc8')"
2mer-0+480,0.18925835,2,0.18925835,-92.49419766,3.045071e-05,19.088,16.946,16.946,"Molecule(name='C6H8N4', formula='C6H8N4', hash='656fe0e')"
2mer-0+295,-0.18403183,2,-0.18403183,-92.67822949,3.044513e-05,19.886,16.947,16.947,"Molecule(name='C6H8N4', formula='C6H8N4', hash='177df14')"
2mer-0+256,0.16793082,2,0.16793082,-92.51029868,3.03472e-05,17.243,16.965,16.965,"Molecule(name='C6H8N4', formula='C6H8N4', hash='f599a84')"
2mer-0+329,-0.06039716,2,-0.06039716,-92.57069583,3.012337e-05,19.23,17.007,17.007,"Molecule(name='C6H8N4', formula='C6H8N4', hash='537238d')"
2mer-0+495,0.07153037,2,0.07153037,-92.49916546,3.010398e-05,20.502,17.011,17.011,"Molecule(name='C6H8N4', formula='C6H8N4', hash='317c75a')"
2mer-0+357,0.08793066,2,0.08793066,-92.4112348,3.002232e-05,21.014,17.026,17.026,"Molecule(name='C6H8N4', formula='C6H8N4', hash='227fca8')"
2mer-0+321,0.10712136,1,0.05356068,-92.35767412,2.990965e-05,20.654,17.048,17.048,"Molecule(name='C6H8N4', formula='C6H8N4', hash='a7477a5')"
2mer-0+335,-0.0780426,1,-0.0390213,-92.39669542,2.967118e-05,18.359,17.093,17.093,"Molecule(name='C6H8N4', formula='C6H8N4', hash='7c75b35')"
2mer-0+307,0.12926834,1,0.06463417,-92.33206125,2.962861e-05,21.06,17.101,17.101,"Molecule(name='C6H8N4', formula='C6H8N4', hash='c6c55d1')"
2mer-0+250,0.04663165,2,0.04663165,-92.2854296,2.939263e-05,18.584,17.147,17.147,"Molecule(name='C6H8N4', formula='C6H8N4', hash='a4611d2')"
2mer-0+282,0.18592545,2,0.18592545,-92.09950415,2.934287e-05,21.037,17.157,17.157,"Molecule(name='C6H8N4', formula='C6H8N4', hash='757f57e')"
2mer-0+334,0.05627055,2,0.05627055,-92.0432336,2.903121e-05,19.533,17.218,17.218,"Molecule(name='C6H8N4', formula='C6H8N4', hash='6290e79')"
2mer-0+449,-0.06961398,1,-0.03480699,-92.07804059,2.88421e-05,20.764,17.255,17.255,"Molecule(name='C6H8N4', formula='C6H8N4', hash='405db22')"
2mer-0+305,0.00048352,2,0.00048352,-92.07755707,2.882078e-05,21.0,17.26,17.26,"Molecule(name='C6H8N4', formula='C6H8N4', hash='55cf0c1')"
2mer-0+390,-0.03311176,2,-0.03311176,-92.11066883,2.830391e-05,20.246,17.364,17.364,"Molecule(name='C6H8N4', formula='C6H8N4', hash='3084db4')"
2mer-0+332,-0.18360505,2,-0.18360505,-92.29427388,2.820769e-05,20.304,17.384,17.384,"Molecule(name='C6H8N4', formula='C6H8N4', hash='f751036')"
2mer-0+255,0.06221294,2,0.06221294,-92.23206094,2.809378e-05,20.744,17.407,17.407,"Molecule(name='C6H8N4', formula='C6H8N4', hash='7c9d321')"
2mer-0+370,-0.05510355,2,-0.05510355,-92.28716449,2.808812e-05,21.034,17.408,17.408,"Molecule(name='C6H8N4', formula='C6H8N4', hash='ae31600')"
2mer-0+457,-0.01399827,2,-0.01399827,-92.30116275,2.788922e-05,20.301,17.45,17.45,"Molecule(name='C6H8N4', formula='C6H8N4', hash='e5b07ac')"
2mer-0+498,0.13044474,2,0.13044474,-92.17071801,2.775995e-05,20.54,17.477,17.477,"Molecule(name='C6H8N4', formula='C6H8N4', hash='7200292')"
2mer-0+472,0.07627812,2,0.07627812,-92.09443989,2.775118e-05,19.833,17.479,17.479,"Molecule(name='C6H8N4', formula='C6H8N4', hash='e22f5bd')"
2mer-0+465,-0.04442703,1,-0.02221352,-92.11665341,2.7465e-05,21.171,17.539,17.539,"Molecule(name='C6H8N4', formula='C6H8N4', hash='f11716b')"
2mer-0+485,0.00938754,2,0.00938754,-92.10726587,2.734642e-05,19.463,17.564,17.564,"Molecule(name='C6H8N4', formula='C6H8N4', hash='86fdf3b')"
2mer-0+287,-0.15962492,2,-0.15962492,-92.26689079,2.714771e-05,20.72,17.607,17.607,"Molecule(name='C6H8N4', formula='C6H8N4', hash='ff0a3b1')"
2mer-0+552,-0.06262418,1,-0.03131209,-92.29820288,2.668247e-05,21.434,17.709,17.709,"Molecule(name='C6H8N4', formula='C6H8N4', hash='6e24971')"
2mer-0+283,-0.05203132,2,-0.05203132,-92.3502342,2.663214e-05,20.331,17.72,17.72,"Molecule(name='C6H8N4', formula='C6H8N4', hash='a1a42e2')"
2mer-0+462,-0.05824847,1,-0.02912423,-92.37935844,2.660011e-05,18.425,17.727,17.727,"Molecule(name='C6H8N4', formula='C6H8N4', hash='0743273')"
2mer-0+663,0.08461906,1,0.04230953,-92.33704891,2.641472e-05,21.262,17.769,17.769,"Molecule(name='C6H8N4', formula='C6H8N4', hash='c74dc05')"
2mer-0+476,-0.03159366,1,-0.01579683,-92.35284573,2.638197e-05,21.242,17.776,17.776,"Molecule(name='C6H8N4', formula='C6H8N4', hash='f90c98e')"
2mer-0+506,-0.0281629,1,-0.01408145,-92.36692718,2.632552e-05,22.125,17.789,17.789,"Molecule(name='C6H8N4', formula='C6H8N4', hash='5378369')"
2mer-0+502,0.14177641,1,0.07088821,-92.29603898,2.621451e-05,20.109,17.814,17.814,"Molecule(name='C6H8N4', formula='C6H8N4', hash='65921ff')"
2mer-0+402,-0.14531616,1,-0.07265808,-92.36869706,2.619805e-05,18.302,17.817,17.817,"Molecule(name='C6H8N4', formula='C6H8N4', hash='693b138')"
2mer-0+363,-0.10994401,1,-0.05497201,-92.42366906,2.580653e-05,21.025,17.907,17.907,"Molecule(name='C6H8N4', formula='C6H8N4', hash='0ae0b33')"
2mer-0+403,-0.05619045,2,-0.05619045,-92.47985951,2.573272e-05,20.308,17.924,17.924,"Molecule(name='C6H8N4', formula='C6H8N4', hash='0b574b9')"
2mer-0+665,-0.03825606,1,-0.01912803,-92.49898754,2.5661e-05,22.319,17.941,17.941,"Molecule(name='C6H8N4', formula='C6H8N4', hash='4b794f5')"
2mer-0+711,-0.00282078,1,-0.00141039,-92.50039793,2.55769e-05,22.264,17.961,17.961,"Molecule(name='C6H8N4', formula='C6H8N4', hash='d2e502b')"
2mer-0+423,0.09276176,2,0.09276176,-92.40763617,2.555599e-05,20.647,17.965,17.965,"Molecule(name='C6H8N4', formula='C6H8N4', hash='0b69d74')"
2mer-0+466,0.0584468,2,0.0584468,-92.34918936,2.550876e-05,22.127,17.976,17.976,"Molecule(name='C6H8N4', formula='C6H8N4', hash='c3451f7')"
2mer-0+315,0.0697357,2,0.0697357,-92.27945367,2.542629e-05,21.827,17.996,17.996,"Molecule(name='C6H8N4', formula='C6H8N4', hash='09028a9')"
2mer-0+397,-0.10134981,2,-0.10134981,-92.38080348,2.530633e-05,21.566,18.024,18.024,"Molecule(name='C6H8N4', formula='C6H8N4', hash='bc59965')"
2mer-0+288,-0.03236892,1,-0.01618446,-92.39698794,2.514941e-05,20.444,18.062,18.062,"Molecule(name='C6H8N4', formula='C6H8N4', hash='d70f30a')"
2mer-0+565,0.07674401,2,0.07674401,-92.32024393,2.505956e-05,21.021,18.083,18.083,"Molecule(name='C6H8N4', formula='C6H8N4', hash='cc1ed71')"
2mer-0+356,0.15479383,1,0.07739691,-92.24284701,2.503303e-05,22.064,18.09,18.09,"Molecule(name='C6H8N4', formula='C6H8N4', hash='f6f8d32')"
2mer-0+486,0.00374958,2,0.00374958,-92.23909744,2.496955e-05,22.021,18.105,18.105,"Molecule(name='C6H8N4', formula='C6H8N4', hash='105bfcd')"
2mer-0+342,0.16514018,1,0.08257009,-92.15652734,2.482395e-05,22.444,18.14,18.14,"Molecule(name='C6H8N4', formula='C6H8N4', hash='ae49081')"
2mer-0+438,0.09698299,2,0.09698299,-92.05954436,2.474438e-05,20.294,18.16,18.16,"Molecule(name='C6H8N4', formula='C6H8N4', hash='b6d3206')"
2mer-0+379,0.1033226,2,0.1033226,-91.95622176,2.471685e-05,19.936,18.166,18.166,"Molecule(name='C6H8N4', formula='C6H8N4', hash='b259813')"
2mer-0+549,0.10710632,2,0.10710632,-91.84911544,2.470358e-05,20.544,18.17,18.17,"Molecule(name='C6H8N4', formula='C6H8N4', hash='e2c9fd9')"
2mer-0+361,0.08277804,2,0.08277804,-91.7663374,2.466569e-05,21.485,18.179,18.179,"Molecule(name='C6H8N4', formula='C6H8N4', hash='864f300')"
2mer-0+439,-0.08451836,1,-0.04225918,-91.80859657,2.456495e-05,21.97,18.204,18.204,"Molecule(name='C6H8N4', formula='C6H8N4', hash='e87a837')"
2mer-0+358,0.00630928,1,0.00315464,-91.80544193,2.455837e-05,21.339,18.205,18.205,"Molecule(name='C6H8N4', formula='C6H8N4', hash='bc6e418')"
2mer-0+473,0.07012226,2,0.07012226,-91.73531967,2.445701e-05,21.004,18.231,18.231,"Molecule(name='C6H8N4', formula='C6H8N4', hash='cef0510')"
2mer-0+543,-0.08333902,1,-0.04166951,-91.77698918,2.430737e-05,19.887,18.268,18.268,"Molecule(name='C6H8N4', formula='C6H8N4', hash='0696783')"
2mer-0+389,-0.05683843,2,-0.05683843,-91.83382761,2.425404e-05,20.676,18.281,18.281,"Molecule(name='C6H8N4', formula='C6H8N4', hash='b78866d')"
2mer-0+344,0.0042736,2,0.0042736,-91.82955401,2.424141e-05,21.264,18.284,18.284,"Molecule(name='C6H8N4', formula='C6H8N4', hash='0cefa74')"
2mer-0+310,0.08052646,1,0.04026323,-91.78929078,2.420807e-05,21.975,18.293,18.293,"Molecule(name='C6H8N4', formula='C6H8N4', hash='5241070')"
2mer-0+327,-0.11777206,2,-0.11777206,-91.90706284,2.414451e-05,22.334,18.309,18.309,"Molecule(name='C6H8N4', formula='C6H8N4', hash='8b55af7')"
2mer-0+311,0.02606887,2,0.02606887,-91.88099397,2.40824e-05,22.154,18.325,18.325,"Molecule(name='C6H8N4', formula='C6H8N4', hash='9a82d0e')"
2mer-0+432,-0.09181298,1,-0.04590649,-91.92690046,2.405551e-05,22.671,18.331,18.331,"Molecule(name='C6H8N4', formula='C6H8N4', hash='3fe3bec')"
2mer-0+336,0.12736626,2,0.12736626,-91.7995342,2.402368e-05,22.366,18.34,18.34,"Molecule(name='C6H8N4', formula='C6H8N4', hash='bb17ae6')"
2mer-0+416,-0.08824373,2,-0.08824373,-91.88777792,2.390657e-05,21.494,18.369,18.369,"Molecule(name='C6H8N4', formula='C6H8N4', hash='4f2e736')"
2mer-0+312,-0.01519036,2,-0.01519036,-91.90296829,2.38508e-05,21.946,18.384,18.384,"Molecule(name='C6H8N4', formula='C6H8N4', hash='da0d880')"
2mer-0+362,-0.1423622,2,-0.1423622,-92.04533049,2.366703e-05,21.89,18.431,18.431,"Molecule(name='C6H8N4', formula='C6H8N4', hash='07d4efd')"
2mer-0+474,0.01831561,1,0.00915781,-92.03617268,2.362921e-05,20.595,18.441,18.441,"Molecule(name='C6H8N4', formula='C6H8N4', hash='1120e26')"
2mer-0+428,0.00252514,1,0.00126257,-92.03491011,2.357887e-05,22.274,18.454,18.454,"Molecule(name='C6H8N4', formula='C6H8N4', hash='0170efa')"
2mer-0+349,0.10917608,1,0.05458804,-91.98032207,2.349505e-05,21.847,18.476,18.476,"Molecule(name='C6H8N4', formula='C6H8N4', hash='7a2e34e')"
2mer-0+401,0.06658238,2,0.06658238,-91.91373969,2.344916e-05,20.879,18.488,18.488,"Molecule(name='C6H8N4', formula='C6H8N4', hash='0d6e3dc')"
2mer-0+385,-0.11139286,2,-0.11139286,-92.02513254,2.339235e-05,22.161,18.503,18.503,"Molecule(name='C6H8N4', formula='C6H8N4', hash='e0c7543')"
2mer-0+384,-0.06223334,2,-0.06223334,-92.08736588,2.337102e-05,21.721,18.509,18.509,"Molecule(name='C6H8N4', formula='C6H8N4', hash='291fbdc')"
2mer-0+330,-0.06293347,1,-0.03146674,-92.11883262,2.327606e-05,21.486,18.534,18.534,"Molecule(name='C6H8N4', formula='C6H8N4', hash='3d57a10')"
2mer-0+467,0.09240132,2,0.09240132,-92.0264313,2.310761e-05,20.586,18.579,18.579,"Molecule(name='C6H8N4', formula='C6H8N4', hash='9c0bfcd')"
2mer-0+405,-0.03907701,2,-0.03907701,-92.06550831,2.310201e-05,21.994,18.58,18.58,"Molecule(name='C6H8N4', formula='C6H8N4', hash='38d51a1')"
2mer-0+421,0.05314067,1,0.02657033,-92.03893798,2.297598e-05,21.619,18.614,18.614,"Molecule(name='C6H8N4', formula='C6H8N4', hash='d4a04f0')"
2mer-0+559,-0.01189418,2,-0.01189418,-92.05083216,2.274765e-05,20.893,18.676,18.676,"Molecule(name='C6H8N4', formula='C6H8N4', hash='ebe46ce')"
2mer-0+333,0.00889309,2,0.00889309,-92.04193907,2.249984e-05,21.854,18.745,18.745,"Molecule(name='C6H8N4', formula='C6H8N4', hash='1dd4967')"
2mer-0+369,0.09835681,1,0.04917841,-91.99276067,2.243913e-05,22.763,18.761,18.761,"Molecule(name='C6H8N4', formula='C6H8N4', hash='1ce03ce')"
2mer-0+501,-0.0640343,2,-0.0640343,-92.05679496,2.242015e-05,22.146,18.767,18.767,"Molecule(name='C6H8N4', formula='C6H8N4', hash='83d504d')"
2mer-0+355,0.10688291,1,0.05344146,-92.00335351,2.239093e-05,22.231,18.775,18.775,"Molecule(name='C6H8N4', formula='C6H8N4', hash='b8e90b3')"
2mer-0+328,-0.03192412,2,-0.03192412,-92.03527763,2.233333e-05,22.021,18.791,18.791,"Molecule(name='C6H8N4', formula='C6H8N4', hash='b855fd9')"
2mer-0+341,-0.06361737,2,-0.06361737,-92.098895,2.231182e-05,21.829,18.797,18.797,"Molecule(name='C6H8N4', formula='C6H8N4', hash='b321b20')"
2mer-0+442,-0.06793273,1,-0.03396636,-92.13286136,2.224298e-05,22.761,18.816,18.816,"Molecule(name='C6H8N4', formula='C6H8N4', hash='71d1537')"
2mer-0+454,0.07071178,2,0.07071178,-92.06214958,2.221236e-05,22.783,18.825,18.825,"Molecule(name='C6H8N4', formula='C6H8N4', hash='2ed8a90')"
2mer-0+417,0.07732463,1,0.03866231,-92.02348727,2.220243e-05,22.761,18.828,18.828,"Molecule(name='C6H8N4', formula='C6H8N4', hash='b4818de')"
2mer-0+391,-0.07065386,2,-0.07065386,-92.09414113,2.217003e-05,21.928,18.837,18.837,"Molecule(name='C6H8N4', formula='C6H8N4', hash='2ec454d')"
2mer-0+531,-0.08372952,1,-0.04186476,-92.13600589,2.212391e-05,22.86,18.85,18.85,"Molecule(name='C6H8N4', formula='C6H8N4', hash='02de520')"
2mer-0+489,0.05531261,2,0.05531261,-92.08069328,2.185911e-05,21.163,18.926,18.926,"Molecule(name='C6H8N4', formula='C6H8N4', hash='a178e28')"
2mer-0+364,0.01017782,2,0.01017782,-92.07051546,2.180294e-05,21.867,18.942,18.942,"Molecule(name='C6H8N4', formula='C6H8N4', hash='2fcb468')"
2mer-0+616,0.03171004,2,0.03171004,-92.03880542,2.156139e-05,22.667,19.013,19.013,"Molecule(name='C6H8N4', formula='C6H8N4', hash='a557745')"
2mer-0+492,-0.02328455,2,-0.02328455,-92.06208997,2.149776e-05,21.676,19.031,19.031,"Molecule(name='C6H8N4', formula='C6H8N4', hash='c81c5aa')"
2mer-0+387,-0.08750258,2,-0.08750258,-92.14959255,2.146163e-05,21.672,19.042,19.042,"Molecule(name='C6H8N4', formula='C6H8N4', hash='4de7f50')"
2mer-0+347,-0.11025411,1,-0.05512706,-92.2047196,2.139193e-05,19.582,19.063,19.063,"Molecule(name='C6H8N4', formula='C6H8N4', hash='d9fc655')"
