N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),Minimum Monomer Separations (A),mol
2mer-0+197,-0.05201153,2,-0.05201153,-83.84000084,5.922478e-05,15.626,13.576,13.576,"Molecule(name='C2H4N4', formula='C2H4N4', hash='3b75e3d')"
2mer-0+401,-0.003417,2,-0.003417,-83.84341784,5.916223e-05,16.204,13.581,13.581,"Molecule(name='C2H4N4', formula='C2H4N4', hash='a9ac862')"
2mer-0+313,-0.01339452,2,-0.01339452,-83.85681236,5.905388e-05,15.797,13.589,13.589,"Molecule(name='C2H4N4', formula='C2H4N4', hash='a7fbe35')"
2mer-0+215,-0.4024074,2,-0.4024074,-84.25921976,5.875653e-05,16.001,13.612,13.612,"Molecule(name='C2H4N4', formula='C2H4N4', hash='f8def57')"
2mer-0+358,-0.0701467,2,-0.0701467,-84.32936646,5.807131e-05,16.148,13.665,13.665,"Molecule(name='C2H4N4', formula='C2H4N4', hash='ee04455')"
2mer-0+304,-0.40028624,1,-0.20014312,-84.52950958,5.794632e-05,14.708,13.675,13.675,"Molecule(name='C2H4N4', formula='C2H4N4', hash='1fab10a')"
2mer-0+240,-0.39966155,2,-0.39966155,-84.92917113,5.791329e-05,14.425,13.678,13.678,"Molecule(name='C2H4N4', formula='C2H4N4', hash='323bc68')"
2mer-0+238,-0.42098599,1,-0.21049299,-85.13966412,5.783869e-05,13.968,13.683,13.683,"Molecule(name='C2H4N4', formula='C2H4N4', hash='aa3f8a5')"
2mer-0+233,-0.1829309,2,-0.1829309,-85.32259502,5.744829e-05,15.877,13.714,13.714,"Molecule(name='C2H4N4', formula='C2H4N4', hash='3834fe5')"
2mer-0+206,0.15886364,1,0.07943182,-85.2431632,5.723035e-05,15.411,13.732,13.732,"Molecule(name='C2H4N4', formula='C2H4N4', hash='a3bc134')"
2mer-0+258,-0.3144114,1,-0.1572057,-85.4003689,5.715745e-05,13.933,13.738,13.738,"Molecule(name='C2H4N4', formula='C2H4N4', hash='2a772b5')"
2mer-0+442,0.20814,2,0.20814,-85.1922289,5.624064e-05,16.809,13.812,13.812,"Molecule(name='C2H4N4', formula='C2H4N4', hash='f55403b')"
2mer-0+324,0.27221485,2,0.27221485,-84.92001405,5.610848e-05,15.996,13.823,13.823,"Molecule(name='C2H4N4', formula='C2H4N4', hash='41278aa')"
2mer-0+231,0.07930631,1,0.03965316,-84.8803609,5.580153e-05,15.512,13.848,13.848,"Molecule(name='C2H4N4', formula='C2H4N4', hash='24727f3')"
2mer-0+207,0.58685581,1,0.2934279,-84.58693299,5.528699e-05,16.445,13.891,13.891,"Molecule(name='C2H4N4', formula='C2H4N4', hash='590477b')"
2mer-0+263,-0.07089164,1,-0.03544582,-84.62237881,5.521817e-05,15.069,13.897,13.897,"Molecule(name='C2H4N4', formula='C2H4N4', hash='6d12943')"
2mer-0+247,0.28680141,2,0.28680141,-84.3355774,5.460406e-05,14.924,13.948,13.948,"Molecule(name='C2H4N4', formula='C2H4N4', hash='c9dedd2')"
2mer-0+318,0.30859196,2,0.30859196,-84.02698544,5.454743e-05,15.23,13.953,13.953,"Molecule(name='C2H4N4', formula='C2H4N4', hash='a99fbeb')"
2mer-0+220,-0.27465845,2,-0.27465845,-84.30164389,5.454619e-05,16.246,13.953,13.953,"Molecule(name='C2H4N4', formula='C2H4N4', hash='4d203f8')"
2mer-0+229,0.22556155,2,0.22556155,-84.07608234,5.353312e-05,15.156,14.041,14.041,"Molecule(name='C2H4N4', formula='C2H4N4', hash='546fca8')"
2mer-0+359,-0.09311958,2,-0.09311958,-84.16920192,5.250552e-05,16.148,14.132,14.132,"Molecule(name='C2H4N4', formula='C2H4N4', hash='57fa302')"
2mer-0+249,0.321944,2,0.321944,-83.84725792,5.163973e-05,15.275,14.21,14.21,"Molecule(name='C2H4N4', formula='C2H4N4', hash='e40e2a0')"
2mer-0+219,-0.27852448,2,-0.27852448,-84.1257824,5.082539e-05,16.705,14.286,14.286,"Molecule(name='C2H4N4', formula='C2H4N4', hash='ab7e0cf')"
2mer-0+230,0.00996529,2,0.00996529,-84.11581711,5.074742e-05,15.635,14.293,14.293,"Molecule(name='C2H4N4', formula='C2H4N4', hash='95f9a8e')"
2mer-0+226,0.10534691,2,0.10534691,-84.0104702,5.074742e-05,15.635,14.293,14.293,"Molecule(name='C2H4N4', formula='C2H4N4', hash='ac0ad5e')"
2mer-0+331,0.20820965,2,0.20820965,-83.80226055,5.074671e-05,15.323,14.293,14.293,"Molecule(name='C2H4N4', formula='C2H4N4', hash='037a2be')"
2mer-0+299,0.17457456,2,0.17457456,-83.627686,5.064689e-05,15.156,14.303,14.303,"Molecule(name='C2H4N4', formula='C2H4N4', hash='60a3028')"
2mer-0+266,0.13513727,2,0.13513727,-83.49254873,5.062916e-05,15.628,14.304,14.304,"Molecule(name='C2H4N4', formula='C2H4N4', hash='243d458')"
2mer-0+232,0.15404294,2,0.15404294,-83.33850579,4.990927e-05,15.626,14.373,14.373,"Molecule(name='C2H4N4', formula='C2H4N4', hash='b32c38c')"
2mer-0+243,0.16841847,1,0.08420923,-83.25429655,4.896482e-05,16.058,14.465,14.465,"Molecule(name='C2H4N4', formula='C2H4N4', hash='94ab510')"
2mer-0+269,0.25960287,2,0.25960287,-82.99469368,4.88404e-05,15.76,14.477,14.477,"Molecule(name='C2H4N4', formula='C2H4N4', hash='4e6d363')"
2mer-0+288,-0.32520298,1,-0.16260149,-83.15729517,4.85158e-05,15.761,14.509,14.509,"Molecule(name='C2H4N4', formula='C2H4N4', hash='45d0543')"
2mer-0+580,0.35527521,1,0.1776376,-82.97965757,4.846938e-05,17.905,14.514,14.514,"Molecule(name='C2H4N4', formula='C2H4N4', hash='5ad1c3d')"
2mer-0+583,0.39737443,2,0.39737443,-82.58228314,4.827463e-05,18.035,14.533,14.533,"Molecule(name='C2H4N4', formula='C2H4N4', hash='084759f')"
2mer-0+248,0.20334393,2,0.20334393,-82.37893921,4.788141e-05,15.244,14.573,14.573,"Molecule(name='C2H4N4', formula='C2H4N4', hash='4781674')"
2mer-0+286,0.03882032,1,0.01941016,-82.35952905,4.786082e-05,16.155,14.575,14.575,"Molecule(name='C2H4N4', formula='C2H4N4', hash='0cb39ab')"
2mer-0+265,-0.23233197,2,-0.23233197,-82.59186102,4.766414e-05,16.936,14.595,14.595,"Molecule(name='C2H4N4', formula='C2H4N4', hash='b787455')"
2mer-0+244,0.4873488,1,0.2436744,-82.34818661,4.746213e-05,17.053,14.616,14.616,"Molecule(name='C2H4N4', formula='C2H4N4', hash='34b758e')"
2mer-0+295,0.19636837,2,0.19636837,-82.15181825,4.731938e-05,15.877,14.63,14.63,"Molecule(name='C2H4N4', formula='C2H4N4', hash='2304c2c')"
2mer-0+559,0.04526329,1,0.02263165,-82.1291866,4.713689e-05,17.678,14.649,14.649,"Molecule(name='C2H4N4', formula='C2H4N4', hash='2d1efcf')"
2mer-0+306,-0.37744977,1,-0.18872489,-82.31791149,4.707835e-05,15.162,14.655,14.655,"Molecule(name='C2H4N4', formula='C2H4N4', hash='6139999')"
2mer-0+255,-0.0388128,2,-0.0388128,-82.35672429,4.672443e-05,16.047,14.692,14.692,"Molecule(name='C2H4N4', formula='C2H4N4', hash='890a125')"
2mer-0+241,0.11119347,2,0.11119347,-82.24553082,4.663734e-05,16.483,14.701,14.701,"Molecule(name='C2H4N4', formula='C2H4N4', hash='174aa18')"
2mer-0+334,-0.28994809,2,-0.28994809,-82.5354789,4.619331e-05,15.417,14.748,14.748,"Molecule(name='C2H4N4', formula='C2H4N4', hash='6156185')"
2mer-0+592,0.39097876,2,0.39097876,-82.14450014,4.611991e-05,18.119,14.756,14.756,"Molecule(name='C2H4N4', formula='C2H4N4', hash='f2bbd80')"
2mer-0+403,0.31731962,2,0.31731962,-81.82718052,4.557768e-05,15.553,14.814,14.814,"Molecule(name='C2H4N4', formula='C2H4N4', hash='7b497c8')"
2mer-0+283,-0.21279324,2,-0.21279324,-82.03997376,4.552846e-05,17.504,14.82,14.82,"Molecule(name='C2H4N4', formula='C2H4N4', hash='fd8831a')"
2mer-0+478,0.03385447,2,0.03385447,-82.00611929,4.545557e-05,17.292,14.828,14.828,"Molecule(name='C2H4N4', formula='C2H4N4', hash='812de57')"
2mer-0+237,0.21342502,1,0.10671251,-81.89940678,4.535806e-05,16.844,14.838,14.838,"Molecule(name='C2H4N4', formula='C2H4N4', hash='dd98545')"
2mer-0+323,0.00995423,2,0.00995423,-81.88945255,4.484863e-05,16.483,14.894,14.894,"Molecule(name='C2H4N4', formula='C2H4N4', hash='b17c93e')"
2mer-0+294,0.33985561,2,0.33985561,-81.54959694,4.482025e-05,15.23,14.897,14.897,"Molecule(name='C2H4N4', formula='C2H4N4', hash='fed2e63')"
2mer-0+406,-0.1294598,1,-0.0647299,-81.61432684,4.449226e-05,17.03,14.934,14.934,"Molecule(name='C2H4N4', formula='C2H4N4', hash='3a28ae7')"
2mer-0+360,0.1847784,2,0.1847784,-81.42954844,4.445069e-05,15.918,14.939,14.939,"Molecule(name='C2H4N4', formula='C2H4N4', hash='9752366')"
2mer-0+330,0.25636382,2,0.25636382,-81.17318462,4.432383e-05,16.106,14.953,14.953,"Molecule(name='C2H4N4', formula='C2H4N4', hash='459e533')"
2mer-0+309,-0.31604035,2,-0.31604035,-81.48922497,4.421548e-05,16.694,14.965,14.965,"Molecule(name='C2H4N4', formula='C2H4N4', hash='8cf6a3d')"
2mer-0+317,-0.33959815,2,-0.33959815,-81.82882312,4.390029e-05,15.708,15.001,15.001,"Molecule(name='C2H4N4', formula='C2H4N4', hash='a01c476')"
2mer-0+364,-0.25143063,1,-0.12571531,-81.95453843,4.366396e-05,16.203,15.028,15.028,"Molecule(name='C2H4N4', formula='C2H4N4', hash='ff9245e')"
2mer-0+654,0.29743884,2,0.29743884,-81.65709959,4.312572e-05,18.672,15.09,15.09,"Molecule(name='C2H4N4', formula='C2H4N4', hash='0759e77')"
2mer-0+354,-0.29231996,2,-0.29231996,-81.94941955,4.275727e-05,16.788,15.133,15.133,"Molecule(name='C2H4N4', formula='C2H4N4', hash='caaf6cc')"
2mer-0+289,0.2661585,2,0.2661585,-81.68326105,4.257202e-05,16.124,15.155,15.155,"Molecule(name='C2H4N4', formula='C2H4N4', hash='5411fe7')"
2mer-0+365,-0.33296345,1,-0.16648172,-81.84974277,4.245725e-05,15.819,15.169,15.169,"Molecule(name='C2H4N4', formula='C2H4N4', hash='d7321e2')"
2mer-0+296,-0.21851463,2,-0.21851463,-82.0682574,4.238106e-05,16.014,15.178,15.178,"Molecule(name='C2H4N4', formula='C2H4N4', hash='b9b7fbc')"
2mer-0+260,-0.04813797,2,-0.04813797,-82.11639537,4.234845e-05,16.464,15.182,15.182,"Molecule(name='C2H4N4', formula='C2H4N4', hash='4337889')"
2mer-0+356,0.17384399,2,0.17384399,-81.94255139,4.204716e-05,16.637,15.218,15.218,"Molecule(name='C2H4N4', formula='C2H4N4', hash='3f2489c')"
2mer-0+277,-0.17306287,2,-0.17306287,-82.11561426,4.203218e-05,17.702,15.22,15.22,"Molecule(name='C2H4N4', formula='C2H4N4', hash='b33a8c7')"
2mer-0+498,-0.07603015,2,-0.07603015,-82.19164441,4.160699e-05,17.588,15.271,15.271,"Molecule(name='C2H4N4', formula='C2H4N4', hash='963075b')"
2mer-0+310,-0.20777743,2,-0.20777743,-82.39942184,4.137713e-05,17.634,15.3,15.3,"Molecule(name='C2H4N4', formula='C2H4N4', hash='9474b78')"
2mer-0+384,0.20301892,2,0.20301892,-82.19640292,4.134285e-05,16.871,15.304,15.304,"Molecule(name='C2H4N4', formula='C2H4N4', hash='522d47d')"
2mer-0+305,-0.17040102,2,-0.17040102,-82.36680394,4.120872e-05,17.882,15.32,15.32,"Molecule(name='C2H4N4', formula='C2H4N4', hash='d9ce0ac')"
2mer-0+284,-0.13235026,2,-0.13235026,-82.4991542,4.116742e-05,17.504,15.326,15.326,"Molecule(name='C2H4N4', formula='C2H4N4', hash='e09eff2')"
2mer-0+268,-0.34698535,2,-0.34698535,-82.84613955,4.098261e-05,18.294,15.349,15.349,"Molecule(name='C2H4N4', formula='C2H4N4', hash='1e0fdb6')"
2mer-0+302,-0.06399287,2,-0.06399287,-82.91013241,4.048823e-05,16.8,15.411,15.411,"Molecule(name='C2H4N4', formula='C2H4N4', hash='8a99b10')"
2mer-0+419,0.22374673,2,0.22374673,-82.68638569,4.034046e-05,17.403,15.43,15.43,"Molecule(name='C2H4N4', formula='C2H4N4', hash='8815d40')"
2mer-0+418,0.17857925,2,0.17857925,-82.50780644,4.034046e-05,17.403,15.43,15.43,"Molecule(name='C2H4N4', formula='C2H4N4', hash='a94825b')"
2mer-0+398,0.19581925,2,0.19581925,-82.3119872,4.019409e-05,17.742,15.448,15.448,"Molecule(name='C2H4N4', formula='C2H4N4', hash='af61771')"
2mer-0+382,-0.25922514,2,-0.25922514,-82.57121233,4.010933e-05,16.533,15.459,15.459,"Molecule(name='C2H4N4', formula='C2H4N4', hash='6cacb5a')"
2mer-0+655,0.09454839,1,0.04727419,-82.52393814,4.009936e-05,18.438,15.46,15.46,"Molecule(name='C2H4N4', formula='C2H4N4', hash='1479707')"
2mer-0+291,-0.1082074,2,-0.1082074,-82.63214554,3.967077e-05,17.634,15.516,15.516,"Molecule(name='C2H4N4', formula='C2H4N4', hash='59e2e1e')"
2mer-0+396,0.11897141,2,0.11897141,-82.51317413,3.948888e-05,16.871,15.54,15.54,"Molecule(name='C2H4N4', formula='C2H4N4', hash='aa90c85')"
2mer-0+303,-0.02050646,2,-0.02050646,-82.53368059,3.934307e-05,16.8,15.559,15.559,"Molecule(name='C2H4N4', formula='C2H4N4', hash='89fcbd7')"
2mer-0+287,-0.38554728,2,-0.38554728,-82.91922787,3.904014e-05,18.651,15.599,15.599,"Molecule(name='C2H4N4', formula='C2H4N4', hash='ec0b3e8')"
2mer-0+366,-0.0762284,2,-0.0762284,-82.99545627,3.899999e-05,17.766,15.604,15.604,"Molecule(name='C2H4N4', formula='C2H4N4', hash='a7dbbaa')"
2mer-0+672,0.23197524,1,0.11598762,-82.87946865,3.872571e-05,18.465,15.641,15.641,"Molecule(name='C2H4N4', formula='C2H4N4', hash='5a5e40c')"
2mer-0+504,-0.09199809,2,-0.09199809,-82.97146674,3.867775e-05,17.624,15.648,15.648,"Molecule(name='C2H4N4', formula='C2H4N4', hash='d67efd6')"
2mer-0+646,0.18387212,2,0.18387212,-82.78759462,3.852227e-05,18.813,15.669,15.669,"Molecule(name='C2H4N4', formula='C2H4N4', hash='b982e32')"
2mer-0+518,-0.02914496,1,-0.01457248,-82.8021671,3.79102e-05,17.66,15.752,15.752,"Molecule(name='C2H4N4', formula='C2H4N4', hash='340e5ae')"
2mer-0+316,-0.09092373,2,-0.09092373,-82.89309082,3.751208e-05,18.222,15.808,15.808,"Molecule(name='C2H4N4', formula='C2H4N4', hash='4d819ce')"
2mer-0+378,0.14398585,2,0.14398585,-82.74910497,3.741999e-05,17.419,15.821,15.821,"Molecule(name='C2H4N4', formula='C2H4N4', hash='05609f3')"
2mer-0+325,-0.00583023,2,-0.00583023,-82.7549352,3.738977e-05,17.093,15.825,15.825,"Molecule(name='C2H4N4', formula='C2H4N4', hash='3ae755c')"
2mer-0+322,0.02325029,2,0.02325029,-82.73168491,3.717402e-05,17.766,15.856,15.856,"Molecule(name='C2H4N4', formula='C2H4N4', hash='2d4b9a8')"
2mer-0+355,-0.23281007,2,-0.23281007,-82.96449498,3.706756e-05,16.788,15.871,15.871,"Molecule(name='C2H4N4', formula='C2H4N4', hash='73daf43')"
2mer-0+314,-0.23895652,2,-0.23895652,-83.20345149,3.704622e-05,18.651,15.874,15.874,"Molecule(name='C2H4N4', formula='C2H4N4', hash='93667dd')"
2mer-0+391,-0.25846421,2,-0.25846421,-83.4619157,3.699004e-05,17.293,15.882,15.882,"Molecule(name='C2H4N4', formula='C2H4N4', hash='1745816')"
2mer-0+342,-0.2459729,1,-0.12298645,-83.58490215,3.69646e-05,16.532,15.886,15.886,"Molecule(name='C2H4N4', formula='C2H4N4', hash='945221a')"
2mer-0+701,0.26918619,2,0.26918619,-83.31571596,3.657614e-05,19.215,15.942,15.942,"Molecule(name='C2H4N4', formula='C2H4N4', hash='ac3e2bf')"
2mer-0+673,0.25669065,2,0.25669065,-83.0590253,3.635973e-05,19.215,15.973,15.973,"Molecule(name='C2H4N4', formula='C2H4N4', hash='213995b')"
2mer-0+423,0.15111605,2,0.15111605,-82.90790926,3.633899e-05,16.759,15.976,15.976,"Molecule(name='C2H4N4', formula='C2H4N4', hash='be53c53')"
2mer-0+326,0.36075421,2,0.36075421,-82.54715505,3.596111e-05,18.482,16.032,16.032,"Molecule(name='C2H4N4', formula='C2H4N4', hash='7d207e0')"
2mer-0+397,0.21826163,2,0.21826163,-82.32889341,3.583758e-05,17.504,16.05,16.05,"Molecule(name='C2H4N4', formula='C2H4N4', hash='2e05722')"
2mer-0+320,0.10331367,2,0.10331367,-82.22557974,3.559579e-05,17.742,16.087,16.087,"Molecule(name='C2H4N4', formula='C2H4N4', hash='01068fa')"
2mer-0+535,-0.14138996,1,-0.07069498,-82.29627472,3.541025e-05,17.283,16.115,16.115,"Molecule(name='C2H4N4', formula='C2H4N4', hash='883523d')"
2mer-0+499,0.00223488,2,0.00223488,-82.29403984,3.537528e-05,18.148,16.12,16.12,"Molecule(name='C2H4N4', formula='C2H4N4', hash='6a0fafe')"
2mer-0+321,0.2217592,2,0.2217592,-82.07228064,3.514734e-05,18.2,16.155,16.155,"Molecule(name='C2H4N4', formula='C2H4N4', hash='1737add')"
2mer-0+339,-0.0088427,1,-0.00442135,-82.07670199,3.496049e-05,17.64,16.184,16.184,"Molecule(name='C2H4N4', formula='C2H4N4', hash='32dd736')"
2mer-0+371,-0.10558564,2,-0.10558564,-82.18228763,3.468594e-05,18.297,16.226,16.226,"Molecule(name='C2H4N4', formula='C2H4N4', hash='d36dd34')"
2mer-0+474,-0.1861219,2,-0.1861219,-82.36840953,3.456407e-05,17.719,16.245,16.245,"Molecule(name='C2H4N4', formula='C2H4N4', hash='c998a81')"
2mer-0+413,0.21717124,2,0.21717124,-82.15123829,3.449573e-05,17.34,16.256,16.256,"Molecule(name='C2H4N4', formula='C2H4N4', hash='f16af0e')"
2mer-0+376,-0.02129251,1,-0.01064626,-82.16188454,3.432841e-05,17.728,16.282,16.282,"Molecule(name='C2H4N4', formula='C2H4N4', hash='9bad9fd')"
2mer-0+415,0.03737795,2,0.03737795,-82.12450659,3.431029e-05,18.044,16.285,16.285,"Molecule(name='C2H4N4', formula='C2H4N4', hash='6033e67')"
2mer-0+340,0.24425107,1,0.12212553,-82.00238106,3.409896e-05,18.55,16.319,16.319,"Molecule(name='C2H4N4', formula='C2H4N4', hash='3e1e72e')"
2mer-0+367,0.17467539,2,0.17467539,-81.82770567,3.387276e-05,17.766,16.355,16.355,"Molecule(name='C2H4N4', formula='C2H4N4', hash='19ecd19')"
2mer-0+557,-0.06802389,2,-0.06802389,-81.89572956,3.381814e-05,18.835,16.364,16.364,"Molecule(name='C2H4N4', formula='C2H4N4', hash='107fd57')"
2mer-0+341,-0.14994817,2,-0.14994817,-82.04567773,3.378485e-05,18.421,16.369,16.369,"Molecule(name='C2H4N4', formula='C2H4N4', hash='c871506')"
2mer-0+728,0.21827955,1,0.10913978,-81.93653796,3.363463e-05,19.856,16.394,16.394,"Molecule(name='C2H4N4', formula='C2H4N4', hash='118b8f6')"
2mer-0+633,-0.01268263,1,-0.00634132,-81.94287927,3.325724e-05,19.162,16.455,16.455,"Molecule(name='C2H4N4', formula='C2H4N4', hash='f4bc12c')"
2mer-0+349,-0.36013218,2,-0.36013218,-82.30301145,3.324269e-05,19.458,16.458,16.458,"Molecule(name='C2H4N4', formula='C2H4N4', hash='61baaec')"
2mer-0+392,-0.1352311,2,-0.1352311,-82.43824255,3.305156e-05,18.985,16.489,16.489,"Molecule(name='C2H4N4', formula='C2H4N4', hash='0fa389a')"
2mer-0+362,-0.09548935,2,-0.09548935,-82.5337319,3.279824e-05,18.983,16.532,16.532,"Molecule(name='C2H4N4', formula='C2H4N4', hash='a4b3c0d')"
2mer-0+436,0.09763541,2,0.09763541,-82.43609649,3.269681e-05,18.044,16.549,16.549,"Molecule(name='C2H4N4', formula='C2H4N4', hash='dd4719e')"
2mer-0+347,-0.3064983,2,-0.3064983,-82.74259478,3.249037e-05,19.352,16.584,16.584,"Molecule(name='C2H4N4', formula='C2H4N4', hash='864f5e3')"
2mer-0+510,-0.0944955,2,-0.0944955,-82.83709028,3.237155e-05,18.751,16.604,16.604,"Molecule(name='C2H4N4', formula='C2H4N4', hash='8f45aa5')"
2mer-0+409,-0.18754303,2,-0.18754303,-83.02463331,3.230078e-05,17.15,16.616,16.616,"Molecule(name='C2H4N4', formula='C2H4N4', hash='c0e30fe')"
2mer-0+388,-0.25287324,1,-0.12643662,-83.15106993,3.212838e-05,17.342,16.646,16.646,"Molecule(name='C2H4N4', formula='C2H4N4', hash='ccfdef2')"
2mer-0+353,-0.20367339,2,-0.20367339,-83.35474332,3.210187e-05,19.537,16.65,16.65,"Molecule(name='C2H4N4', formula='C2H4N4', hash='dab3769')"
2mer-0+473,0.16559933,2,0.16559933,-83.18914399,3.197937e-05,17.714,16.672,16.672,"Molecule(name='C2H4N4', formula='C2H4N4', hash='aa09c7c')"
2mer-0+692,-0.05627259,1,-0.0281363,-83.21728029,3.19632e-05,19.311,16.674,16.674,"Molecule(name='C2H4N4', formula='C2H4N4', hash='aa89b74')"
2mer-0+617,-0.05391804,2,-0.05391804,-83.27119833,3.189284e-05,18.884,16.687,16.687,"Molecule(name='C2H4N4', formula='C2H4N4', hash='708e5bd')"
2mer-0+393,-0.07050871,2,-0.07050871,-83.34170704,3.129055e-05,19.012,16.793,16.793,"Molecule(name='C2H4N4', formula='C2H4N4', hash='93bca60')"
2mer-0+417,0.16727796,1,0.08363898,-83.25806806,3.126419e-05,18.568,16.798,16.798,"Molecule(name='C2H4N4', formula='C2H4N4', hash='a003158')"
2mer-0+444,0.19400673,2,0.19400673,-83.06406133,3.103296e-05,17.504,16.839,16.839,"Molecule(name='C2H4N4', formula='C2H4N4', hash='23b1624')"
2mer-0+369,-0.17459583,2,-0.17459583,-83.23865716,3.101491e-05,19.352,16.843,16.843,"Molecule(name='C2H4N4', formula='C2H4N4', hash='9c7ab01')"
2mer-0+410,-0.10420062,2,-0.10420062,-83.34285778,3.096246e-05,18.983,16.852,16.852,"Molecule(name='C2H4N4', formula='C2H4N4', hash='c8677f9')"
2mer-0+368,0.33667857,2,0.33667857,-83.00617921,3.07664e-05,19.19,16.888,16.888,"Molecule(name='C2H4N4', formula='C2H4N4', hash='e55aa71')"
2mer-0+386,-0.09688266,2,-0.09688266,-83.10306187,3.041207e-05,19.152,16.953,16.953,"Molecule(name='C2H4N4', formula='C2H4N4', hash='d3ecbed')"
2mer-0+404,-0.24505938,2,-0.24505938,-83.34812125,3.032941e-05,19.537,16.969,16.969,"Molecule(name='C2H4N4', formula='C2H4N4', hash='333241e')"
2mer-0+477,0.12051866,2,0.12051866,-83.22760259,3.031217e-05,17.766,16.972,16.972,"Molecule(name='C2H4N4', formula='C2H4N4', hash='5678f51')"
2mer-0+377,0.31754803,2,0.31754803,-82.91005456,3.029957e-05,19.269,16.974,16.974,"Molecule(name='C2H4N4', formula='C2H4N4', hash='ab2408f')"
2mer-0+395,-0.12125596,2,-0.12125596,-83.03131051,3.029297e-05,19.458,16.975,16.975,"Molecule(name='C2H4N4', formula='C2H4N4', hash='a13bd03')"
2mer-0+431,-0.21490656,2,-0.21490656,-83.24621708,3.005643e-05,18.771,17.02,17.02,"Molecule(name='C2H4N4', formula='C2H4N4', hash='1e0a1b7')"
2mer-0+412,-0.12090527,2,-0.12090527,-83.36712234,2.99104e-05,19.675,17.047,17.047,"Molecule(name='C2H4N4', formula='C2H4N4', hash='14012ab')"
2mer-0+452,0.00565145,2,0.00565145,-83.3614709,2.962546e-05,18.224,17.102,17.102,"Molecule(name='C2H4N4', formula='C2H4N4', hash='54726e2')"
2mer-0+459,-0.24767705,1,-0.12383852,-83.48530942,2.947455e-05,17.422,17.131,17.131,"Molecule(name='C2H4N4', formula='C2H4N4', hash='dcd9e91')"
2mer-0+599,-0.04655046,2,-0.04655046,-83.53185988,2.934528e-05,19.159,17.156,17.156,"Molecule(name='C2H4N4', formula='C2H4N4', hash='aa8b437')"
2mer-0+579,0.15700893,2,0.15700893,-83.37485095,2.919195e-05,19.252,17.186,17.186,"Molecule(name='C2H4N4', formula='C2H4N4', hash='6c19387')"
2mer-0+429,0.16039893,2,0.16039893,-83.21445202,2.91188e-05,18.277,17.201,17.201,"Molecule(name='C2H4N4', formula='C2H4N4', hash='8d8634b')"
2mer-0+432,-0.17325257,2,-0.17325257,-83.38770459,2.910445e-05,18.555,17.203,17.203,"Molecule(name='C2H4N4', formula='C2H4N4', hash='fb7bec2')"
2mer-0+783,0.2297052,2,0.2297052,-83.15799939,2.909921e-05,20.049,17.204,17.204,"Molecule(name='C2H4N4', formula='C2H4N4', hash='0c09c00')"
2mer-0+488,-0.20482105,2,-0.20482105,-83.36282045,2.894661e-05,18.178,17.235,17.235,"Molecule(name='C2H4N4', formula='C2H4N4', hash='9fd9eea')"
2mer-0+845,0.18202419,2,0.18202419,-83.18079626,2.891925e-05,20.474,17.24,17.24,"Molecule(name='C2H4N4', formula='C2H4N4', hash='0f1569e')"
2mer-0+448,0.18341924,2,0.18341924,-82.99737702,2.8869e-05,18.222,17.25,17.25,"Molecule(name='C2H4N4', formula='C2H4N4', hash='eae186e')"
2mer-0+427,-0.12781595,1,-0.06390798,-83.06128499,2.873583e-05,18.267,17.277,17.277,"Molecule(name='C2H4N4', formula='C2H4N4', hash='cb3d356')"
2mer-0+604,-0.09572272,2,-0.09572272,-83.15700771,2.871426e-05,19.287,17.281,17.281,"Molecule(name='C2H4N4', formula='C2H4N4', hash='a5b1404')"
2mer-0+802,0.17760407,2,0.17760407,-82.97940364,2.863773e-05,20.4,17.296,17.296,"Molecule(name='C2H4N4', formula='C2H4N4', hash='0bb9c62')"
2mer-0+405,-0.05061617,2,-0.05061617,-83.03001981,2.860385e-05,19.508,17.303,17.303,"Molecule(name='C2H4N4', formula='C2H4N4', hash='c2f1429')"
2mer-0+447,0.00710116,2,0.00710116,-83.02291865,2.855076e-05,18.859,17.314,17.314,"Molecule(name='C2H4N4', formula='C2H4N4', hash='925dc6e')"
2mer-0+521,-0.17569955,2,-0.17569955,-83.1986182,2.853351e-05,18.387,17.317,17.317,"Molecule(name='C2H4N4', formula='C2H4N4', hash='71cfba4')"
2mer-0+451,0.20326447,2,0.20326447,-82.99535373,2.837482e-05,18.39,17.35,17.35,"Molecule(name='C2H4N4', formula='C2H4N4', hash='49c5252')"
2mer-0+484,-0.13113243,2,-0.13113243,-83.12648616,2.794623e-05,19.508,17.438,17.438,"Molecule(name='C2H4N4', formula='C2H4N4', hash='515da50')"
2mer-0+460,-0.18712373,2,-0.18712373,-83.31360989,2.794585e-05,18.02,17.438,17.438,"Molecule(name='C2H4N4', formula='C2H4N4', hash='7bc7255')"
2mer-0+808,0.17952895,2,0.17952895,-83.13408094,2.783838e-05,20.477,17.46,17.46,"Molecule(name='C2H4N4', formula='C2H4N4', hash='dd59f60')"
2mer-0+435,-0.21572852,2,-0.21572852,-83.34980946,2.773106e-05,20.377,17.483,17.483,"Molecule(name='C2H4N4', formula='C2H4N4', hash='564c22b')"
