N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),Minimum Monomer Separations (A),mol
2mer-0+454,-0.00899248,4,-0.01798496,-104.75802418,2.418493e-05,20.263,18.299,18.299,"Molecule(name='C4H4O8', formula='C4H4O8', hash='a971000')"
2mer-0+350,-0.00307608,2,-0.00307608,-104.76110026,2.365543e-05,20.924,18.434,18.434,"Molecule(name='C4H4O8', formula='C4H4O8', hash='547c16b')"
2mer-0+328,0.00234394,4,0.00468789,-104.75641237,2.359417e-05,20.456,18.45,18.45,"Molecule(name='C4H4O8', formula='C4H4O8', hash='8c6f3a2')"
2mer-0+356,0.0017315,2,0.0017315,-104.75468087,2.335718e-05,19.526,18.512,18.512,"Molecule(name='C4H4O8', formula='C4H4O8', hash='96473e1')"
2mer-0+470,0.00129063,4,0.00258127,-104.7520996,2.311673e-05,22.602,18.576,18.576,"Molecule(name='C4H4O8', formula='C4H4O8', hash='4c31f4e')"
2mer-0+366,-0.01206093,4,-0.02412186,-104.77622147,2.295768e-05,21.968,18.619,18.619,"Molecule(name='C4H4O8', formula='C4H4O8', hash='ec1ac65')"
2mer-0+410,0.00281053,2,0.00281053,-104.77341094,2.276297e-05,20.91,18.672,18.672,"Molecule(name='C4H4O8', formula='C4H4O8', hash='1f8ccbe')"
2mer-0+401,-0.01088466,2,-0.01088466,-104.7842956,2.260569e-05,20.91,18.715,18.715,"Molecule(name='C4H4O8', formula='C4H4O8', hash='e447202')"
2mer-0+489,-0.00846578,2,-0.00846578,-104.79276138,2.259476e-05,21.324,18.718,18.718,"Molecule(name='C4H4O8', formula='C4H4O8', hash='87f918c')"
2mer-0+354,-0.00353983,4,-0.00707965,-104.79984103,2.243071e-05,21.553,18.764,18.764,"Molecule(name='C4H4O8', formula='C4H4O8', hash='0fcf8ed')"
2mer-0+520,-0.00307362,2,-0.00307362,-104.80291465,2.202545e-05,21.154,18.878,18.878,"Molecule(name='C4H4O8', formula='C4H4O8', hash='69cbf61')"
2mer-0+367,0.01123552,4,0.02247103,-104.78044362,2.199299e-05,21.661,18.887,18.887,"Molecule(name='C4H4O8', formula='C4H4O8', hash='d12e65a')"
2mer-0+466,0.00058301,4,0.00116602,-104.7792776,2.168248e-05,21.06,18.977,18.977,"Molecule(name='C4H4O8', formula='C4H4O8', hash='29e6656')"
2mer-0+420,-0.00174575,2,-0.00174575,-104.78102336,2.16658e-05,22.471,18.982,18.982,"Molecule(name='C4H4O8', formula='C4H4O8', hash='a210204')"
2mer-0+500,-0.00677962,4,-0.01355924,-104.7945826,2.120737e-05,22.763,19.118,19.118,"Molecule(name='C4H4O8', formula='C4H4O8', hash='30aa063')"
2mer-0+544,0.00891249,4,0.01782498,-104.77675762,2.111438e-05,22.763,19.146,19.146,"Molecule(name='C4H4O8', formula='C4H4O8', hash='7149185')"
2mer-0+392,-0.00763244,4,-0.01526489,-104.7920225,2.100242e-05,21.968,19.18,19.18,"Molecule(name='C4H4O8', formula='C4H4O8', hash='afc2166')"
2mer-0+484,-0.00406004,2,-0.00406004,-104.79608254,2.088347e-05,21.324,19.216,19.216,"Molecule(name='C4H4O8', formula='C4H4O8', hash='721fa00')"
2mer-0+507,-0.0094757,2,-0.0094757,-104.80555824,2.07945e-05,22.012,19.244,19.244,"Molecule(name='C4H4O8', formula='C4H4O8', hash='2160a50')"
2mer-0+390,-0.00026959,2,-0.00026959,-104.80582782,2.063498e-05,20.924,19.293,19.293,"Molecule(name='C4H4O8', formula='C4H4O8', hash='a2372ab')"
2mer-0+487,-0.00660015,4,-0.01320029,-104.81902811,2.059199e-05,22.602,19.306,19.306,"Molecule(name='C4H4O8', formula='C4H4O8', hash='7c4d26b')"
2mer-0+637,-0.0038734,2,-0.0038734,-104.82290151,2.055437e-05,23.534,19.318,19.318,"Molecule(name='C4H4O8', formula='C4H4O8', hash='a7389ec')"
2mer-0+534,9.969e-05,2,9.969e-05,-104.82280182,2.03282e-05,23.788,19.39,19.39,"Molecule(name='C4H4O8', formula='C4H4O8', hash='51a8189')"
2mer-0+557,-0.00097653,2,-0.00097653,-104.82377835,2.01643e-05,21.154,19.442,19.442,"Molecule(name='C4H4O8', formula='C4H4O8', hash='047cef6')"
2mer-0+659,0.00404994,4,0.00809987,-104.81567848,1.998906e-05,23.954,19.499,19.499,"Molecule(name='C4H4O8', formula='C4H4O8', hash='ab70269')"
2mer-0+523,0.0055867,2,0.0055867,-104.81009178,1.995553e-05,22.012,19.51,19.51,"Molecule(name='C4H4O8', formula='C4H4O8', hash='f10177e')"
2mer-0+642,0.00608501,4,0.01217003,-104.79792175,1.969069e-05,23.778,19.597,19.597,"Molecule(name='C4H4O8', formula='C4H4O8', hash='3e8cc3c')"
2mer-0+402,-0.00026255,4,-0.00052509,-104.79844684,1.950124e-05,21.102,19.66,19.66,"Molecule(name='C4H4O8', formula='C4H4O8', hash='8812456')"
2mer-0+651,0.00654642,2,0.00654642,-104.79190042,1.945505e-05,24.308,19.675,19.675,"Molecule(name='C4H4O8', formula='C4H4O8', hash='ede5a53')"
2mer-0+486,-0.00887119,4,-0.01774238,-104.80964279,1.940245e-05,23.313,19.693,19.693,"Molecule(name='C4H4O8', formula='C4H4O8', hash='5cc1c04')"
2mer-0+478,0.00251402,2,0.00251402,-104.80712877,1.929628e-05,20.567,19.729,19.729,"Molecule(name='C4H4O8', formula='C4H4O8', hash='a52674c')"
2mer-0+502,-0.00051001,4,-0.00102002,-104.80814878,1.909776e-05,23.313,19.797,19.797,"Molecule(name='C4H4O8', formula='C4H4O8', hash='605979b')"
2mer-0+463,0.00640532,4,0.01281065,-104.79533814,1.876416e-05,22.1,19.914,19.914,"Molecule(name='C4H4O8', formula='C4H4O8', hash='371a856')"
2mer-0+522,-0.0018827,2,-0.0018827,-104.79722084,1.872373e-05,23.111,19.928,19.928,"Molecule(name='C4H4O8', formula='C4H4O8', hash='d386d83')"
2mer-0+511,0.00312357,2,0.00312357,-104.79409727,1.868022e-05,24.074,19.944,19.944,"Molecule(name='C4H4O8', formula='C4H4O8', hash='8c76d99')"
2mer-0+604,-0.00431888,4,-0.00863776,-104.80273503,1.867434e-05,22.878,19.946,19.946,"Molecule(name='C4H4O8', formula='C4H4O8', hash='a922daf')"
2mer-0+427,0.00590761,4,0.01181521,-104.79091982,1.858537e-05,22.629,19.978,19.978,"Molecule(name='C4H4O8', formula='C4H4O8', hash='ba32d1e')"
2mer-0+442,-0.0101411,4,-0.02028221,-104.81120202,1.856016e-05,22.936,19.987,19.987,"Molecule(name='C4H4O8', formula='C4H4O8', hash='7945d7e')"
2mer-0+426,0.00830955,4,0.01661909,-104.79458293,1.854965e-05,22.629,19.99,19.99,"Molecule(name='C4H4O8', formula='C4H4O8', hash='f273986')"
