N-mer Name,mb_energy,Num. Rep. (#), N-mer Contribution (kJ/mol),lattice_energy,Calculation Priority (Arb. Units),Avg COM Separation (A),Avg Monomer Separation (A),min_sep,dAPNet2,le_contribution,dAPNet2_le_contribution,mb_energy_norm,dAPNet2_le,le_prev
2mer-0+227,0.18686048,2,0.18686048,-66.43468212,6.950663e-05,15.564,12.87,12.87,0.0,0.18686048,0.18686048,0.56058144,-62.66383511549926,-66.43468213000006
2mer-0+163,0.24006493,2,0.24006493,-66.19461719,6.925162e-05,14.997,12.886,12.886,0.0,0.24006493,0.24006493,0.7201947900000001,-62.42377018549926,-66.19461720000005
2mer-0+326,0.1639459,2,0.1639459,-66.03067129,6.9069e-05,15.056,12.898,12.898,0.0,0.1639459,0.1639459,0.49183770000000004,-62.259824285499256,-66.03067130000005
2mer-0+260,-0.13922519,2,-0.13922519,-66.16989648,6.905473e-05,15.454,12.898,12.898,0.0,-0.13922519,-0.13922519,-0.41767557,-62.399049475499254,-66.16989649000006
2mer-0+199,0.16098225,1,0.08049113,-66.08940535,6.770465e-05,15.552,12.984,12.984,0.0,0.080491125,0.080491125,0.48294675,-62.31855835049925,-66.08940536500006
2mer-0+321,0.14205993,2,0.14205993,-65.94734542,6.746573e-05,15.462,12.999,12.999,0.0,0.14205993,0.14205993,0.42617979,-62.17649842049925,-65.94734543500006
2mer-0+178,-0.13928513,1,-0.06964256,-66.01698799,6.741173e-05,13.922,13.002,13.002,0.0,-0.069642565,-0.069642565,-0.41785539000000005,-62.24614098549925,-66.01698800000005
2mer-0+244,-0.3721326,2,-0.3721326,-66.38912059,6.73223e-05,15.444,13.008,13.008,0.0,-0.3721326,-0.3721326,-1.1163977999999999,-62.61827358549925,-66.38912060000006
2mer-0+255,0.52755899,2,0.52755899,-65.86156159,6.712092e-05,15.065,13.021,13.021,0.0,0.52755899,0.52755899,1.5826769699999998,-62.09071459549925,-65.86156161000005
2mer-0+302,0.17282325,1,0.08641163,-65.77514997,6.652209e-05,14.81,13.06,13.06,0.0,0.086411625,0.086411625,0.5184697500000001,-62.00430297049925,-65.77514998500006
2mer-0+212,-0.26669941,1,-0.1333497,-65.90849967,6.627133e-05,14.812,13.077,13.077,0.0,-0.133349705,-0.133349705,-0.8000982300000001,-62.137652675499254,-65.90849969000006
2mer-0+329,0.27951387,1,0.13975694,-65.76874273,6.614845e-05,14.985,13.085,13.085,0.0,0.139756935,0.139756935,0.83854161,-61.99789574049925,-65.76874275500006
2mer-0+202,-0.08228894,1,-0.04114447,-65.8098872,6.60953e-05,14.165,13.088,13.088,0.0,-0.04114447,-0.04114447,-0.24686682000000001,-62.03904021049925,-65.80988722500007
2mer-0+179,-0.14710776,1,-0.07355388,-65.88344108,6.567885e-05,13.933,13.116,13.116,0.0,-0.07355388,-0.07355388,-0.44132328,-62.11259409049925,-65.88344110500007
2mer-0+184,0.21289945,2,0.21289945,-65.67054162,6.51158e-05,14.095,13.153,13.153,0.0,0.21289945,0.21289945,0.63869835,-61.89969464049925,-65.67054165500008
2mer-0+322,-0.32362009,2,-0.32362009,-65.99416171,6.347254e-05,15.55,13.266,13.266,0.0,-0.32362009,-0.32362009,-0.9708602700000001,-62.22331473049925,-65.99416174500008
2mer-0+294,0.26058822,2,0.26058822,-65.73357349,6.347023e-05,14.201,13.266,13.266,0.0,0.26058822,0.26058822,0.7817646599999999,-61.962726510499245,-65.73357352500008
2mer-0+299,-0.03255045,1,-0.01627522,-65.74984872,6.318754e-05,15.945,13.286,13.286,0.0,-0.016275225,-0.016275225,-0.09765135,-61.979001735499246,-65.74984875000008
2mer-0+310,-0.32351515,2,-0.32351515,-66.07336387,6.241882e-05,15.652,13.34,13.34,0.0,-0.32351515,-0.32351515,-0.9705454499999999,-62.302516885499244,-66.07336390000009
2mer-0+230,-0.1791451,2,-0.1791451,-66.25250897,6.192352e-05,14.726,13.376,13.376,0.0,-0.1791451,-0.1791451,-0.5374353000000001,-62.481661985499244,-66.25250900000009
2mer-0+240,-0.27991361,2,-0.27991361,-66.53242258,6.137645e-05,15.848,13.415,13.415,0.0,-0.27991361,-0.27991361,-0.83974083,-62.761575595499245,-66.53242261000008
2mer-0+353,0.38662347,1,0.19331174,-66.33911084,6.114952e-05,15.376,13.432,13.432,0.0,0.193311735,0.193311735,1.1598704100000001,-62.56826386049924,-66.33911087500009
2mer-0+290,-0.09647587,1,-0.04823793,-66.38734877,6.06308e-05,16.113,13.47,13.47,0.0,-0.048237935,-0.048237935,-0.28942761,-62.616501795499246,-66.38734881000009
2mer-0+316,-0.2258323,1,-0.11291615,-66.50026492,6.010816e-05,15.006,13.509,13.509,0.0,-0.11291615,-0.11291615,-0.6774969000000001,-62.72941794549924,-66.5002649600001
2mer-0+203,0.24097775,2,0.24097775,-66.25928717,5.985059e-05,14.417,13.528,13.528,0.0,0.24097775,0.24097775,0.72293325,-62.488440195499244,-66.2592872100001
2mer-0+259,0.16321908,2,0.16321908,-66.09606809,5.957006e-05,15.713,13.55,13.55,0.0,0.16321908,0.16321908,0.48965724,-62.32522111549925,-66.09606813000009
2mer-0+354,-0.24469334,1,-0.12234667,-66.21841476,5.917881e-05,14.938,13.579,13.579,0.0,-0.12234667,-0.12234667,-0.73408002,-62.447567785499245,-66.21841480000009
2mer-0+249,0.41841213,2,0.41841213,-65.80000263,5.825736e-05,15.612,13.651,13.651,0.0,0.41841213,0.41841213,1.2552363899999999,-62.029155655499245,-65.8000026700001
2mer-0+267,0.1999869,2,0.1999869,-65.60001573,5.810917e-05,16.331,13.662,13.662,0.0,0.1999869,0.1999869,0.5999607,-61.829168755499246,-65.6000157700001
2mer-0+304,-0.22811113,1,-0.11405556,-65.71407129,5.801751e-05,16.172,13.669,13.669,0.0,-0.114055565,-0.114055565,-0.6843333899999999,-61.94322432049925,-65.7140713350001
2mer-0+280,0.17413325,2,0.17413325,-65.53993805,5.724163e-05,16.285,13.731,13.731,0.0,0.17413325,0.17413325,0.5223997499999999,-61.76909107049925,-65.5399380850001
2mer-0+330,-0.29257266,1,-0.14628633,-65.68622438,5.684563e-05,14.277,13.763,13.763,0.0,-0.14628633,-0.14628633,-0.8777179799999999,-61.91537740049925,-65.6862244150001
2mer-0+384,0.17912103,2,0.17912103,-65.50710335,5.671474e-05,15.502,13.773,13.773,0.0,0.17912103,0.17912103,0.5373630899999999,-61.736256370499255,-65.5071033850001
2mer-0+379,-0.16260362,1,-0.08130181,-65.58840515,5.609234e-05,14.659,13.824,13.824,0.0,-0.08130181,-0.08130181,-0.48781086,-61.817558180499255,-65.58840519500009
2mer-0+328,0.34823169,1,0.17411585,-65.41428931,5.572411e-05,17.543,13.854,13.854,0.0,0.174115845,0.174115845,1.04469507,-61.64344233549925,-65.41428935000009
2mer-0+198,-0.17630903,1,-0.08815451,-65.50244382,5.541365e-05,14.595,13.88,13.88,0.0,-0.088154515,-0.088154515,-0.52892709,-61.73159685049925,-65.50244386500009
2mer-0+332,0.026559,1,0.0132795,-65.48916432,5.526733e-05,15.495,13.892,13.892,0.0,0.0132795,0.0132795,0.079677,-61.71831735049925,-65.4891643650001
2mer-0+214,-0.27389109,2,-0.27389109,-65.76305541,5.389076e-05,15.298,14.01,14.01,0.0,-0.27389109,-0.27389109,-0.82167327,-61.99220844049925,-65.7630554550001
2mer-0+345,0.28657091,1,0.14328545,-65.61976996,5.37792e-05,17.475,14.019,14.019,0.0,0.143285455,0.143285455,0.85971273,-61.84892298549925,-65.6197700000001
2mer-0+257,-0.11556826,1,-0.05778413,-65.67755409,5.363235e-05,15.097,14.032,14.032,0.0,-0.05778413,-0.05778413,-0.34670478000000005,-61.90670711549925,-65.6775541300001
2mer-0+285,0.12046055,2,0.12046055,-65.55709354,5.345818e-05,16.448,14.047,14.047,0.0,0.12046055,0.12046055,0.36138165,-61.786246565499255,-65.5570935800001
2mer-0+250,-0.19711195,1,-0.09855597,-65.65564951,5.342428e-05,16.615,14.05,14.05,0.0,-0.098555975,-0.098555975,-0.59133585,-61.88480254049925,-65.6556495550001
2mer-0+374,0.11974288,2,0.11974288,-65.53590663,5.335788e-05,16.656,14.056,14.056,0.0,0.11974288,0.11974288,0.35922864,-61.765059660499254,-65.53590667500009
2mer-0+413,0.26738283,1,0.13369141,-65.40221522,5.325576e-05,15.992,14.065,14.065,0.0,0.133691415,0.133691415,0.80214849,-61.63136824549925,-65.40221526000009
2mer-0+191,0.19184546,2,0.19184546,-65.21036976,5.324744e-05,14.832,14.066,14.066,0.0,0.19184546,0.19184546,0.57553638,-61.43952278549925,-65.2103698000001
2mer-0+237,-0.20945292,2,-0.20945292,-65.41982268,5.3217e-05,16.458,14.069,14.069,0.0,-0.20945292,-0.20945292,-0.62835876,-61.64897570549925,-65.4198227200001
2mer-0+270,-0.11818503,2,-0.11818503,-65.53800771,5.283973e-05,16.493,14.102,14.102,0.0,-0.11818503,-0.11818503,-0.35455508999999996,-61.767160735499246,-65.5380077500001
2mer-0+297,0.18734016,2,0.18734016,-65.35066755,5.27625e-05,16.748,14.109,14.109,0.0,0.18734016,0.18734016,0.56202048,-61.57982057549925,-65.3506675900001
2mer-0+268,-0.04284091,1,-0.02142046,-65.37208801,5.258152e-05,15.279,14.125,14.125,0.0,-0.021420455,-0.021420455,-0.12852273,-61.601241030499246,-65.3720880450001
2mer-0+387,-0.22095909,2,-0.22095909,-65.5930471,5.239454e-05,16.266,14.142,14.142,0.0,-0.22095909,-0.22095909,-0.66287727,-61.82220012049925,-65.59304713500009
2mer-0+307,0.34855879,2,0.34855879,-65.24448831,5.234163e-05,16.048,14.147,14.147,0.0,0.34855879,0.34855879,1.04567637,-61.47364133049925,-65.2444883450001
2mer-0+277,0.14192122,2,0.14192122,-65.10256708,5.230116e-05,16.701,14.15,14.15,0.0,0.14192122,0.14192122,0.42576366,-61.33172011049925,-65.10256712500009
2mer-0+373,0.27039141,2,0.27039141,-64.83217567,5.194346e-05,14.988,14.183,14.183,0.0,0.27039141,0.27039141,0.81117423,-61.061328700499246,-64.83217571500009
2mer-0+289,-0.0507263,2,-0.0507263,-64.88290197,5.146837e-05,16.656,14.226,14.226,0.0,-0.0507263,-0.0507263,-0.1521789,-61.11205500049925,-64.88290201500008
2mer-0+194,-0.21747316,1,-0.10873658,-64.99163855,5.144534e-05,15.207,14.228,14.228,0.0,-0.10873658,-0.10873658,-0.65241948,-61.220791580499245,-64.99163859500008
2mer-0+301,-0.14419702,2,-0.14419702,-65.13583557,5.123748e-05,15.973,14.247,14.247,0.0,-0.14419702,-0.14419702,-0.43259106,-61.364988600499245,-65.13583561500008
2mer-0+317,0.21463496,2,0.21463496,-64.92120062,5.102496e-05,16.864,14.267,14.267,0.0,0.21463496,0.21463496,0.64390488,-61.15035364049925,-64.92120065500008
2mer-0+197,0.22886528,2,0.22886528,-64.69233534,5.09965e-05,14.832,14.27,14.27,0.0,0.22886528,0.22886528,0.6865958400000001,-60.92148836049925,-64.69233537500008
2mer-0+341,-0.22432464,2,-0.22432464,-64.91665998,5.014942e-05,16.557,14.35,14.35,0.0,-0.22432464,-0.22432464,-0.67297392,-61.145813000499246,-64.91666001500009
2mer-0+371,0.17916822,1,0.08958411,-64.82707587,4.931388e-05,16.055,14.43,14.43,0.0,0.08958411,0.08958411,0.53750466,-61.05622889049925,-64.82707590500009
2mer-0+395,-0.13858932,1,-0.06929466,-64.89637053,4.907578e-05,15.19,14.454,14.454,0.0,-0.06929466,-0.06929466,-0.41576795999999994,-61.125523550499246,-64.89637056500008
2mer-0+286,-0.19626354,1,-0.09813177,-64.9945023,4.875364e-05,17.089,14.485,14.485,0.0,-0.09813177,-0.09813177,-0.5887906199999999,-61.22365532049925,-64.99450233500008
2mer-0+229,0.16290838,2,0.16290838,-64.83159391,4.872177e-05,16.045,14.489,14.489,0.0,0.16290838,0.16290838,0.48872514,-61.06074694049925,-64.83159395500007
2mer-0+251,-0.17325436,1,-0.08662718,-64.91822109,4.835543e-05,16.912,14.525,14.525,0.0,-0.08662718,-0.08662718,-0.5197630799999999,-61.14737412049925,-64.91822113500007
2mer-0+340,-0.22129081,2,-0.22129081,-65.1395119,4.814229e-05,16.725,14.547,14.547,0.0,-0.22129081,-0.22129081,-0.6638724300000001,-61.36866493049925,-65.13951194500007
2mer-0+254,0.18083646,2,0.18083646,-64.95867545,4.79793e-05,16.047,14.563,14.563,0.0,0.18083646,0.18083646,0.54250938,-61.18782847049925,-64.95867548500007
2mer-0+411,0.20452196,1,0.10226098,-64.85641447,4.775112e-05,17.652,14.586,14.586,0.0,0.10226098,0.10226098,0.61356588,-61.08556749049925,-64.85641450500007
2mer-0+359,0.31914879,1,0.15957439,-64.69684007,4.756029e-05,18.334,14.606,14.606,0.0,0.159574395,0.159574395,0.95744637,-60.92599309549925,-64.69684011000007
2mer-0+253,0.11516672,1,0.05758336,-64.63925671,4.75242e-05,17.225,14.609,14.609,0.0,0.05758336,0.05758336,0.34550016,-60.86840973549925,-64.63925675000007
2mer-0+220,-0.19022536,2,-0.19022536,-64.82948207,4.731509e-05,15.822,14.631,14.631,0.0,-0.19022536,-0.19022536,-0.57067608,-61.05863509549925,-64.82948211000007
2mer-0+406,-0.17878196,2,-0.17878196,-65.00826403,4.666115e-05,16.769,14.699,14.699,0.0,-0.17878196,-0.17878196,-0.5363458799999999,-61.23741705549925,-65.00826407000007
2mer-0+343,-0.04412069,2,-0.04412069,-65.05238472,4.637939e-05,16.588,14.729,14.729,0.0,-0.04412069,-0.04412069,-0.13236207,-61.28153774549925,-65.05238476000007
2mer-0+409,0.24094679,1,0.1204734,-64.93191132,4.62459e-05,17.977,14.743,14.743,0.0,0.120473395,0.120473395,0.72284037,-61.16106435049925,-64.93191136500006
2mer-0+275,0.12725445,2,0.12725445,-64.80465687,4.622108e-05,16.656,14.745,14.745,0.0,0.12725445,0.12725445,0.38176334999999995,-61.03380990049925,-64.80465691500007
2mer-0+311,0.12549663,2,0.12549663,-64.67916024,4.614639e-05,16.588,14.753,14.753,0.0,0.12549663,0.12549663,0.37648989,-60.90831327049925,-64.67916028500007
2mer-0+309,0.05330815,1,0.02665407,-64.65250617,4.606457e-05,16.877,14.762,14.762,0.0,0.026654075,0.026654075,0.15992445,-60.881659195499246,-64.65250621000007
2mer-0+256,0.15638953,2,0.15638953,-64.49611664,4.581807e-05,16.493,14.788,14.788,0.0,0.15638953,0.15638953,0.46916859,-60.72526966549925,-64.49611668000007
2mer-0+282,-0.13533842,2,-0.13533842,-64.63145507,4.573566e-05,17.106,14.797,14.797,0.0,-0.13533842,-0.13533842,-0.40601526,-60.860608085499244,-64.63145510000007
2mer-0+303,-0.11979812,2,-0.11979812,-64.75125319,4.5227e-05,17.624,14.853,14.853,0.0,-0.11979812,-0.11979812,-0.35939435999999997,-60.98040620549924,-64.75125322000007
2mer-0+239,0.18818729,2,0.18818729,-64.5630659,4.494103e-05,16.687,14.884,14.884,0.0,0.18818729,0.18818729,0.56456187,-60.79221891549924,-64.56306593000006
2mer-0+225,0.19743349,2,0.19743349,-64.36563241,4.483119e-05,16.088,14.896,14.896,0.0,0.19743349,0.19743349,0.59230047,-60.59478542549924,-64.36563244000007
2mer-0+315,-0.12927118,2,-0.12927118,-64.49490359,4.403884e-05,17.017,14.985,14.985,0.0,-0.12927118,-0.12927118,-0.38781354,-60.72405660549924,-64.49490362000007
2mer-0+382,-0.22212678,1,-0.11106339,-64.60596698,4.390521e-05,16.701,15.0,15.0,0.0,-0.11106339,-0.11106339,-0.66638034,-60.83511999549924,-64.60596701000007
2mer-0+366,0.02146459,2,0.02146459,-64.58450239,4.330155e-05,17.573,15.07,15.07,0.0,0.02146459,0.02146459,0.06439376999999999,-60.81365540549924,-64.58450242000008
2mer-0+429,0.17016095,1,0.08508047,-64.49942192,4.329195e-05,18.138,15.071,15.071,0.0,0.085080475,0.085080475,0.51048285,-60.72857493049924,-64.49942194500008
2mer-0+295,-0.16061979,2,-0.16061979,-64.66004171,4.290958e-05,17.371,15.115,15.115,0.0,-0.16061979,-0.16061979,-0.48185937,-60.88919472049924,-64.66004173500008
2mer-0+298,-0.13747935,2,-0.13747935,-64.79752106,4.240895e-05,17.709,15.175,15.175,0.0,-0.13747935,-0.13747935,-0.41243805,-61.02667407049924,-64.79752108500008
2mer-0+312,0.22908829,2,0.22908829,-64.56843277,4.147694e-05,17.062,15.287,15.287,0.0,0.22908829,0.22908829,0.68726487,-60.79758578049924,-64.56843279500008
2mer-0+397,-0.28090545,2,-0.28090545,-64.84933822,4.141742e-05,18.083,15.295,15.295,0.0,-0.28090545,-0.28090545,-0.84271635,-61.07849123049924,-64.84933824500008
2mer-0+494,0.17192279,2,0.17192279,-64.67741543,4.136423e-05,16.73,15.301,15.301,0.0,0.17192279,0.17192279,0.51576837,-60.90656844049924,-64.67741545500009
2mer-0+459,0.12002277,1,0.06001138,-64.61740405,4.135991e-05,18.056,15.302,15.302,0.0,0.060011385,0.060011385,0.36006831,-60.84655705549924,-64.61740407000009
2mer-0+396,0.12246608,2,0.12246608,-64.49493797,4.135677e-05,17.896,15.302,15.302,0.0,0.12246608,0.12246608,0.36739824,-60.72409097549924,-64.4949379900001
2mer-0+284,-0.21797681,2,-0.21797681,-64.71291478,4.131688e-05,16.362,15.307,15.307,0.0,-0.21797681,-0.21797681,-0.65393043,-60.94206778549924,-64.71291480000009
2mer-0+408,0.1280806,2,0.1280806,-64.58483418,4.125146e-05,16.629,15.315,15.315,0.0,0.1280806,0.1280806,0.38424179999999997,-60.81398718549924,-64.58483420000009
2mer-0+401,-0.05973898,1,-0.02986949,-64.61470367,4.120838e-05,16.936,15.32,15.32,0.0,-0.02986949,-0.02986949,-0.17921694,-60.84385667549925,-64.61470369000008
2mer-0+338,0.04001236,1,0.02000618,-64.59469749,4.112984e-05,18.48,15.33,15.33,0.0,0.02000618,0.02000618,0.12003707999999999,-60.823850495499244,-64.59469751000009
2mer-0+352,0.17695387,2,0.17695387,-64.41774362,4.064237e-05,17.133,15.391,15.391,0.0,0.17695387,0.17695387,0.5308616100000001,-60.646896625499245,-64.41774364000008
2mer-0+361,-0.09682822,2,-0.09682822,-64.51457184,4.063703e-05,18.264,15.392,15.392,0.0,-0.09682822,-0.09682822,-0.29048466,-60.743724845499244,-64.51457186000009
2mer-0+435,-0.18129842,1,-0.09064921,-64.60522105,4.030727e-05,16.164,15.434,15.434,0.0,-0.09064921,-0.09064921,-0.54389526,-60.83437405549925,-64.60522107000008
2mer-0+349,0.04987262,2,0.04987262,-64.55534843,4.010751e-05,17.764,15.459,15.459,0.0,0.04987262,0.04987262,0.14961786,-60.784501435499244,-64.55534845000008
2mer-0+431,-0.02732992,1,-0.01366496,-64.56901339,3.998142e-05,18.082,15.476,15.476,0.0,-0.01366496,-0.01366496,-0.08198976,-60.798166395499244,-64.56901341000008
2mer-0+337,0.06239582,2,0.06239582,-64.50661757,3.990903e-05,17.807,15.485,15.485,0.0,0.06239582,0.06239582,0.18718746,-60.735770575499245,-64.50661759000008
2mer-0+439,-0.30519334,2,-0.30519334,-64.81181092,3.957311e-05,18.438,15.529,15.529,0.0,-0.30519334,-0.30519334,-0.9155800199999999,-61.04096391549925,-64.81181093000008
2mer-0+522,-0.16366785,1,-0.08183393,-64.89364484,3.942636e-05,17.977,15.548,15.548,0.0,-0.081833925,-0.081833925,-0.49100355,-61.122797840499246,-64.89364485500008
2mer-0+262,-0.17105603,1,-0.08552802,-64.97917286,3.938899e-05,16.067,15.553,15.553,0.0,-0.085528015,-0.085528015,-0.51316809,-61.20832585549925,-64.97917287000007
2mer-0+339,0.0916564,2,0.0916564,-64.88751646,3.933008e-05,17.573,15.561,15.561,0.0,0.0916564,0.0916564,0.2749692,-61.11666945549925,-64.88751647000007
2mer-0+283,0.16237707,2,0.16237707,-64.72513939,3.841753e-05,17.106,15.683,15.683,0.0,0.16237707,0.16237707,0.48713121000000004,-60.95429238549925,-64.72513940000006
2mer-0+393,0.00295885,1,0.00147942,-64.72365997,3.807342e-05,18.908,15.73,15.73,0.0,0.001479425,0.001479425,0.00887655,-60.95281296049925,-64.72365997500006
2mer-0+556,-0.15319918,1,-0.07659959,-64.80025956,3.805594e-05,17.867,15.732,15.732,0.0,-0.07659959,-0.07659959,-0.45959753999999997,-61.02941255049925,-64.80025956500006
2mer-0+452,0.21393877,1,0.10696938,-64.69329017,3.796104e-05,18.993,15.745,15.745,0.0,0.106969385,0.106969385,0.6418163100000001,-60.92244316549925,-64.69329018000006
2mer-0+389,-0.17019481,1,-0.0850974,-64.77838758,3.789116e-05,18.277,15.755,15.755,0.0,-0.085097405,-0.085097405,-0.51058443,-61.00754057049925,-64.77838758500006
2mer-0+344,0.05678449,1,0.02839224,-64.74999533,3.780943e-05,18.748,15.766,15.766,0.0,0.028392245,0.028392245,0.17035347,-60.97914832549925,-64.74999534000005
2mer-0+502,-0.10518874,2,-0.10518874,-64.85518407,3.749316e-05,17.702,15.811,15.811,0.0,-0.10518874,-0.10518874,-0.31556622,-61.084337065499255,-64.85518408000006
2mer-0+561,0.18773354,1,0.09386677,-64.7613173,3.739107e-05,17.689,15.825,15.825,0.0,0.09386677,0.09386677,0.56320062,-60.99047029549926,-64.76131731000005
2mer-0+300,-0.13685721,1,-0.0684286,-64.8297459,3.737037e-05,17.944,15.828,15.828,0.0,-0.068428605,-0.068428605,-0.41057163,-61.05889890049926,-64.82974591500005
2mer-0+346,-0.1075499,2,-0.1075499,-64.9372958,3.733233e-05,17.974,15.833,15.833,0.0,-0.1075499,-0.1075499,-0.32264970000000004,-61.16644880049926,-64.93729581500004
2mer-0+508,-0.19748865,1,-0.09874432,-65.03604013,3.71929e-05,16.743,15.853,15.853,0.0,-0.098744325,-0.098744325,-0.59246595,-61.26519312549926,-65.03604014000004
2mer-0+433,-0.10394234,2,-0.10394234,-65.13998246,3.716829e-05,18.181,15.857,15.857,0.0,-0.10394234,-0.10394234,-0.31182701999999995,-61.36913546549926,-65.13998248000004
2mer-0+474,0.09600162,2,0.09600162,-65.04398084,3.700675e-05,18.487,15.88,15.88,0.0,0.09600162,0.09600162,0.28800486,-61.27313384549926,-65.04398086000005
2mer-0+417,-0.19382592,2,-0.19382592,-65.23780676,3.689006e-05,18.438,15.896,15.896,0.0,-0.19382592,-0.19382592,-0.5814777600000001,-61.46695976549926,-65.23780678000004
2mer-0+287,-0.15126641,2,-0.15126641,-65.38907317,3.667635e-05,16.852,15.927,15.927,0.0,-0.15126641,-0.15126641,-0.45379923,-61.61822617549926,-65.38907319000005
2mer-0+398,-0.02665434,1,-0.01332717,-65.40240034,3.666761e-05,17.094,15.928,15.928,0.0,-0.01332717,-0.01332717,-0.07996302,-61.631553345499256,-65.40240036000004
2mer-0+403,0.1761981,2,0.1761981,-65.22620224,3.603354e-05,17.723,16.021,16.021,0.0,0.1761981,0.1761981,0.5285943,-61.455355245499256,-65.22620226000005
2mer-0+306,-0.15043575,1,-0.07521787,-65.30142011,3.598403e-05,16.566,16.029,16.029,0.0,-0.075217875,-0.075217875,-0.45130725000000005,-61.530573120499255,-65.30142013500006
2mer-0+351,-0.12479906,2,-0.12479906,-65.42621917,3.592063e-05,18.08,16.038,16.038,0.0,-0.12479906,-0.12479906,-0.37439718,-61.655372180499256,-65.42621919500006
2mer-0+369,0.16249905,2,0.16249905,-65.26372012,3.571749e-05,17.765,16.068,16.068,0.0,0.16249905,0.16249905,0.48749715000000005,-61.492873130499255,-65.26372014500006
2mer-0+293,-0.16645382,1,-0.08322691,-65.34694703,3.563899e-05,16.814,16.08,16.08,0.0,-0.08322691,-0.08322691,-0.49936146000000003,-61.576100040499256,-65.34694705500006
2mer-0+327,-0.08702339,2,-0.08702339,-65.43397042,3.545706e-05,18.265,16.108,16.108,0.0,-0.08702339,-0.08702339,-0.26107017,-61.663123430499255,-65.43397044500006
2mer-0+438,-0.1147303,2,-0.1147303,-65.54870072,3.537628e-05,18.146,16.12,16.12,0.0,-0.1147303,-0.1147303,-0.34419089999999997,-61.77785373049925,-65.54870074500006
2mer-0+446,0.23758642,1,0.11879321,-65.42990751,3.520712e-05,19.76,16.146,16.146,0.0,0.11879321,0.11879321,0.71275926,-61.65906052049925,-65.42990753500005
2mer-0+365,-0.14819414,2,-0.14819414,-65.57810165,3.518015e-05,17.58,16.15,16.15,0.0,-0.14819414,-0.14819414,-0.44458242000000003,-61.807254660499254,-65.57810167500006
2mer-0+571,-0.14938866,1,-0.07469433,-65.65279597,3.495248e-05,18.792,16.185,16.185,0.0,-0.07469433,-0.07469433,-0.44816598,-61.881948990499254,-65.65279600500006
2mer-0+484,-0.10944615,1,-0.05472308,-65.70751905,3.482113e-05,18.557,16.205,16.205,0.0,-0.054723075,-0.054723075,-0.32833845,-61.93667206549925,-65.70751908000005
2mer-0+325,0.16443623,2,0.16443623,-65.54308282,3.474844e-05,17.017,16.216,16.216,0.0,0.16443623,0.16443623,0.49330869,-61.77223583549925,-65.54308285000005
2mer-0+357,-0.10812818,2,-0.10812818,-65.65121101,3.465185e-05,18.417,16.232,16.232,0.0,-0.10812818,-0.10812818,-0.32438454,-61.880364015499254,-65.65121103000004
2mer-0+449,0.21592877,1,0.10796439,-65.54324662,3.447194e-05,19.753,16.26,16.26,0.0,0.107964385,0.107964385,0.64778631,-61.77239963049925,-65.54324664500004
2mer-0+440,0.05259234,2,0.05259234,-65.49065428,3.41978e-05,18.648,16.303,16.303,0.0,0.05259234,0.05259234,0.15777702,-61.719807290499254,-65.49065430500004
2mer-0+350,-0.1383046,2,-0.1383046,-65.62895887,3.417362e-05,18.509,16.307,16.307,0.0,-0.1383046,-0.1383046,-0.4149138,-61.85811189049925,-65.62895890500003
2mer-0+348,-0.13165711,2,-0.13165711,-65.76061598,3.398672e-05,18.163,16.337,16.337,0.0,-0.13165711,-0.13165711,-0.39497132999999995,-61.98976900049925,-65.76061601500004
2mer-0+377,0.0523813,1,0.02619065,-65.73442533,3.379521e-05,18.659,16.368,16.368,0.0,0.02619065,0.02619065,0.1571439,-61.963578350499255,-65.73442536500004
2mer-0+575,0.1662085,1,0.08310425,-65.65132109,3.373944e-05,18.132,16.377,16.377,0.0,0.08310425,0.08310425,0.49862550000000005,-61.88047410049926,-65.65132111500003
2mer-0+579,-0.09255009,1,-0.04627505,-65.69759613,3.34503e-05,17.263,16.424,16.424,0.0,-0.046275045,-0.046275045,-0.27765027,-61.92674914549926,-65.69759616000003
2mer-0+457,0.08637321,2,0.08637321,-65.61122293,3.338229e-05,18.625,16.435,16.435,0.0,0.08637321,0.08637321,0.25911963000000005,-61.84037593549926,-65.61122295000003
2mer-0+372,0.1401731,2,0.1401731,-65.47104983,3.332906e-05,18.105,16.443,16.443,0.0,0.1401731,0.1401731,0.4205193,-61.70020283549926,-65.47104985000003
2mer-0+426,0.14021631,2,0.14021631,-65.33083352,3.303618e-05,18.149,16.492,16.492,0.0,0.14021631,0.14021631,0.42064893000000003,-61.55998652549926,-65.33083354000003
2mer-0+486,-0.26322924,2,-0.26322924,-65.59406276,3.291716e-05,19.486,16.512,16.512,0.0,-0.26322924,-0.26322924,-0.7896877199999999,-61.82321576549926,-65.59406278000003
2mer-0+415,-0.10635846,2,-0.10635846,-65.70042121,3.275564e-05,18.705,16.539,16.539,0.0,-0.10635846,-0.10635846,-0.31907538,-61.929574225499266,-65.70042124000003
2mer-0+511,-0.26119203,2,-0.26119203,-65.96161325,3.261266e-05,19.466,16.563,16.563,0.0,-0.26119203,-0.26119203,-0.7835760900000001,-62.19076625549926,-65.96161327000003
2mer-0+510,-0.22506306,2,-0.22506306,-66.1866763,3.256193e-05,19.388,16.572,16.572,0.0,-0.22506306,-0.22506306,-0.67518918,-62.41582931549926,-66.18667633000003
